Ensemble,CV,variable
Env,0.6842128223236462,length_final
Env,0.7499748523501352,growth_rate
Lin,1.245889020789658,div_and_fold
Lin,1.1094092694224156,fold_growth
Lin,0.9072794917412139,division_ratio
Lin,0.9979500538041013,added_length
Lin,0.7641018121730866,generationtime
Lin,0.5476103137306991,length_birth
Lin,0.6402222366220861,length_final
Lin,0.8122729853303254,growth_rate
Lin,0.8854109320214858,div_and_fold
Lin,0.9573547154767214,fold_growth
Lin,0.5937257620462618,division_ratio
Lin,0.8162305725945456,added_length
Lin,0.8006607272036155,generationtime
Lin,0.6981669750700878,length_birth
Lin,0.673093798710922,length_final
Lin,0.675851184989558,growth_rate
Env,1.3419960841199894,div_and_fold
Env,1.4125019287542797,fold_growth
Env,1.509443860387108,division_ratio
Env,0.9742861301534482,added_length
Env,1.1141015353069776,generationtime
Env,1.1839662355401004,length_birth
Env,0.8887801305441201,length_final
Env,1.5644415124104052,growth_rate
Lin,1.0552789604091481,div_and_fold
Lin,1.1705104502863555,fold_growth
Lin,1.300375896871755,division_ratio
Lin,0.593356969474477,added_length
Lin,0.9296371157308788,generationtime
Lin,0.6454333860907052,length_birth
Lin,0.5003250477340319,length_final
Lin,1.3573549738099593,growth_rate
Lin,1.5878188822053312,div_and_fold
Lin,1.556946343256018,fold_growth
Lin,1.4945917457167324,division_ratio
Lin,1.2552566624958494,added_length
Lin,1.285522130691889,generationtime
Lin,1.3367556391895323,length_birth
Lin,1.056227375793112,length_final
Lin,1.673875424059709,growth_rate
Env,0.9535472277252519,div_and_fold
Env,0.8775054547842762,fold_growth
Env,0.7499596729159272,division_ratio
Env,0.8105152393870191,added_length
Env,0.734389168529523,generationtime
Env,0.8452510801795776,length_birth
Env,0.7685422501346558,length_final
Env,0.839954120614764,growth_rate
Lin,0.9950956972165599,div_and_fold
Lin,0.9098164621998683,fold_growth
Lin,0.8082927665540733,division_ratio
Lin,0.8487921341772275,added_length
Lin,0.766242554934779,generationtime
Lin,0.85437416622225,length_birth
Lin,0.8071079915524412,length_final
Lin,0.9485162358078059,growth_rate
Lin,0.9147942623423413,div_and_fold
Lin,0.8157084382754851,fold_growth
Lin,0.6114489290301294,division_ratio
Lin,0.7802388008519597,added_length
Lin,0.7021050561410016,generationtime
Lin,0.6137553861368925,length_birth
Lin,0.6433104456547728,length_final
Lin,0.7079009505940734,growth_rate
Env,1.1244795479828564,div_and_fold
Env,1.0990270763345837,fold_growth
Env,1.1384553855411643,division_ratio
Env,0.901733228464819,added_length
Env,0.9529552838330877,generationtime
Env,0.8667951469433899,length_birth
Env,0.8183434645299154,length_final
Env,1.0487341861970152,growth_rate
Lin,0.707091293145142,div_and_fold
Lin,0.7366552883868038,fold_growth
Lin,0.6002847209426675,division_ratio
Lin,0.621085914024339,added_length
Lin,0.5859542303329393,generationtime
Lin,0.46933575567603875,length_birth
Lin,0.5400686774504019,length_final
Lin,0.7330744955126868,growth_rate
Lin,1.4400618593151837,div_and_fold
Lin,1.3809742639255753,fold_growth
Lin,1.4935577850955943,division_ratio
Lin,1.1225093159166695,added_length
Lin,1.2270384724188843,generationtime
Lin,1.1449362656767488,length_birth
Lin,1.0321796973076378,length_final
Lin,1.3028675025687981,growth_rate
Env,1.4011826576626263,div_and_fold
Env,1.2466950101693346,fold_growth
Env,1.7264523302504753,division_ratio
Env,1.051657797591751,added_length
Env,0.9047909382049426,generationtime
Env,0.9713387507315164,length_birth
Env,0.9602595704456771,length_final
Env,0.8306956669973931,growth_rate
Lin,1.6845920046567793,div_and_fold
Lin,1.3787308656479473,fold_growth
Lin,2.2524389900176067,division_ratio
Lin,1.2894705981298125,added_length
Lin,0.9794173574037564,generationtime
Lin,1.0998619751553076,length_birth
Lin,1.160138439418336,length_final
Lin,0.6946961174735082,growth_rate
Lin,1.033927858660594,div_and_fold
Lin,1.0834057276404838,fold_growth
Lin,0.7224529821714629,division_ratio
Lin,0.7278621589364951,added_length
Lin,0.8011378506159668,generationtime
Lin,0.7978543220901317,length_birth
Lin,0.6950887616140348,length_final
Lin,0.9648034819658627,growth_rate
Env,0.9502032406637296,div_and_fold
Env,0.9635462220343245,fold_growth
Env,0.6281395664779331,division_ratio
Env,1.0683763971562616,added_length
Env,0.8480589414649375,generationtime
Env,1.2072036065057195,length_birth
Env,1.12813209137881,length_final
Env,0.7907815864692183,growth_rate
Lin,1.026661666457011,div_and_fold
Lin,0.9459335587538449,fold_growth
Lin,0.4945252226446976,division_ratio
Lin,1.2408071603928459,added_length
Lin,0.8123871775631519,generationtime
Lin,1.3098415853623242,length_birth
Lin,1.3186323831416158,length_final
Lin,0.7893280241202475,growth_rate
Lin,0.8965498888545994,div_and_fold
Lin,0.9711467696693975,fold_growth
Lin,0.6052031479776889,division_ratio
Lin,0.8710868519700654,added_length
Lin,0.9042851650366307,generationtime
Lin,0.619574932382427,length_birth
Lin,0.6236170376460873,length_final
Lin,0.8013734663355078,growth_rate
Env,1.1243124897750776,div_and_fold
Env,1.1286701003815367,fold_growth
Env,0.6340488416162321,division_ratio
Env,1.1279159334281788,added_length
Env,0.8643681615432298,generationtime
Env,1.1468530831552355,length_birth
Env,0.9708993069840555,length_final
Env,0.6459295702532122,growth_rate
Lin,0.8369750129590945,div_and_fold
Lin,0.8858647610410695,fold_growth
Lin,0.6187209308985543,division_ratio
Lin,0.8228340058332289,added_length
Lin,0.7304782194007071,generationtime
Lin,0.8758984850350774,length_birth
Lin,0.7392563703776858,length_final
Lin,0.6933280022937116,growth_rate
Lin,1.3622959794555647,div_and_fold
Lin,1.3397640531227082,fold_growth
Lin,0.6180692821070976,division_ratio
Lin,1.3770446597099104,added_length
Lin,0.9903878384623761,generationtime
Lin,1.3740886594770219,length_birth
Lin,1.1668065295482593,length_final
Lin,0.6120747777668298,growth_rate
Env,0.5708167423298047,div_and_fold
Env,0.5861601337665695,fold_growth
Env,0.48244185980841575,division_ratio
Env,0.460244468044551,added_length
Env,0.48031930078383905,generationtime
Env,0.47092787703774597,length_birth
Env,0.49545832839444826,length_final
Env,0.8573911153270948,growth_rate
Lin,0.5732711124340186,div_and_fold
Lin,0.5778579109262902,fold_growth
Lin,0.36408353409225874,division_ratio
Lin,0.46149664923674255,added_length
Lin,0.4685190390120197,generationtime
Lin,0.5248373871603522,length_birth
Lin,0.5474433675736171,length_final
Lin,0.7812255757277986,growth_rate
Lin,0.582063178392192,div_and_fold
Lin,0.597630750808202,fold_growth
Lin,0.5469041918023205,division_ratio
Lin,0.4658877980041152,added_length
Lin,0.497792600023321,generationtime
Lin,0.3065215568005595,length_birth
Lin,0.39719007778687604,length_final
Lin,0.9458836996425932,growth_rate
Env,1.2665434766452135,div_and_fold
Env,1.1942634105876713,fold_growth
Env,2.358462330499309,division_ratio
Env,0.8919621353542714,added_length
Env,1.0242775641017614,generationtime
Env,0.9004283878129459,length_birth
Env,0.897049730878676,length_final
Env,1.2598983443332301,growth_rate
Lin,1.0813494299906028,div_and_fold
Lin,1.2220655057686376,fold_growth
Lin,0.8684734434608258,division_ratio
Lin,0.9925421047836566,added_length
Lin,1.020975050271719,generationtime
Lin,0.844883623350467,length_birth
Lin,0.8468632506853491,length_final
Lin,1.391504793804519,growth_rate
Lin,1.4748445185103791,div_and_fold
Lin,1.1940964605570565,fold_growth
Lin,3.3481167845759887,division_ratio
Lin,0.6989096683256482,added_length
Lin,1.0350339569258518,generationtime
Lin,0.562371531518845,length_birth
Lin,0.6130435421949878,length_final
Lin,1.0769602862192418,growth_rate
Env,0.691915776129243,div_and_fold
Env,0.6455360360075285,fold_growth
Env,0.6831436668292847,division_ratio
Env,0.5755740748197029,added_length
Env,0.5671083976706243,generationtime
Env,0.5832863455725619,length_birth
Env,0.5710958808666577,length_final
Env,0.7386128243026855,growth_rate
Lin,0.48501627772102773,div_and_fold
Lin,0.537483231443037,fold_growth
Lin,0.8418487841551713,division_ratio
Lin,0.37007042828657294,added_length
Lin,0.46670423927094656,generationtime
Lin,0.5677283862683234,length_birth
Lin,0.4327332005578897,length_final
Lin,0.881422198713581,growth_rate
Lin,0.8704662314167426,div_and_fold
Lin,0.7572492393147012,fold_growth
Lin,0.48943292466823746,division_ratio
Lin,0.737206321586514,added_length
Lin,0.6581309932129622,generationtime
Lin,0.5902196547611808,length_birth
Lin,0.6789484323904611,length_final
Lin,0.5741778193195733,growth_rate
Env,0.8037626247781301,div_and_fold
Env,0.9931891550703849,fold_growth
Env,0.7529823099522445,division_ratio
Env,0.8153655677921354,added_length
Env,0.8782087523814562,generationtime
Env,0.812498272328379,length_birth
Env,0.638999996840767,length_final
Env,0.5523746832980583,growth_rate
Lin,0.8129306973182913,div_and_fold
Lin,1.0883311898829375,fold_growth
Lin,0.823149179526033,division_ratio
Lin,0.8336967897630256,added_length
Lin,1.036794243296096,generationtime
Lin,0.9782759234030418,length_birth
Lin,0.5925445531755392,length_final
Lin,0.565571279980675,growth_rate
Lin,0.8025505190154792,div_and_fold
Lin,0.8774014020808246,fold_growth
Lin,0.5526052105942845,division_ratio
Lin,0.6901332764285881,added_length
Lin,0.6831850517248617,generationtime
Lin,0.6045358584560482,length_birth
Lin,0.4745422983272658,length_final
Lin,0.5596466573303213,growth_rate
Env,0.9603748743820436,div_and_fold
Env,0.9919890330200599,fold_growth
Env,0.5932891144264704,division_ratio
Env,0.7422355513085528,added_length
Env,0.8613209808803507,generationtime
Env,0.8817753096078347,length_birth
Env,0.610551191554725,length_final
Env,0.609192432359175,growth_rate
Lin,0.9129211793412594,div_and_fold
Lin,0.923718822940376,fold_growth
Lin,0.6271304450440621,division_ratio
Lin,0.6992674713170267,added_length
Lin,0.7947011760379701,generationtime
Lin,0.8196769997944908,length_birth
Lin,0.5369592974903263,length_final
Lin,0.6498061348575084,growth_rate
Lin,1.0244861199805038,div_and_fold
Lin,1.0752281141322642,fold_growth
Lin,0.5646996791255522,division_ratio
Lin,0.7827840984299691,added_length
Lin,0.9351662243965413,generationtime
Lin,0.9040841821905997,length_birth
Lin,0.6204179096131622,length_final
Lin,0.5515367066946634,growth_rate
Env,0.5879866071170754,div_and_fold
Env,0.5456222538854149,fold_growth
Env,0.6023451438379708,division_ratio
Env,0.5721486849799438,added_length
Env,0.5631118732933044,generationtime
Env,0.8008999281283193,length_birth
Env,0.7510260305920066,length_final
Env,0.6099129827806367,growth_rate
Lin,0.4702403471457227,div_and_fold
Lin,0.47598407303982965,fold_growth
Lin,0.5779166400660013,division_ratio
Lin,0.528660932491575,added_length
Lin,0.5278548283421483,generationtime
Lin,0.6758377761718828,length_birth
Lin,0.6489192347623828,length_final
Lin,0.6357999145314812,growth_rate
Lin,0.6840233226627579,div_and_fold
Lin,0.6037802253232515,fold_growth
Lin,0.6414367688908548,division_ratio
Lin,0.5977572109890005,added_length
Lin,0.5929689428839366,generationtime
Lin,0.6169456767740978,length_birth
Lin,0.6659009476478611,length_final
Lin,0.5935717631834204,growth_rate
Env,1.0771606532078146,div_and_fold
Env,0.9548704474782205,fold_growth
Env,0.9260550389423029,division_ratio
Env,1.0009062247422993,added_length
Env,0.8066428351127842,generationtime
Env,0.916042815510897,length_birth
Env,0.9768459432968364,length_final
Env,0.8033446398075701,growth_rate
Lin,1.0655548188264543,div_and_fold
Lin,0.9684658332999678,fold_growth
Lin,0.5742763488973088,division_ratio
Lin,1.0604804324236135,added_length
Lin,0.8319939992053298,generationtime
Lin,0.8848074197966916,length_birth
Lin,0.9184583448077361,length_final
Lin,0.5662509914141475,growth_rate
Lin,1.1134531316183969,div_and_fold
Lin,0.9257038222322895,fold_growth
Lin,1.1248911149541267,division_ratio
Lin,0.8232126822756177,added_length
Lin,0.7894807400909504,generationtime
Lin,0.9115793657508401,length_birth
Lin,0.8606588303274303,length_final
Lin,1.0052487450868148,growth_rate
Env,0.8314444125366024,div_and_fold
Env,0.7859195199562824,fold_growth
Env,0.5559246355022487,division_ratio
Env,0.7346325697582419,added_length
Env,0.7457967784730374,generationtime
Env,0.740357135965301,length_birth
Env,0.6916345811893739,length_final
Env,0.6120707402639746,growth_rate
Lin,0.604906946702504,div_and_fold
Lin,0.6157303056134241,fold_growth
Lin,0.5800038656422651,division_ratio
Lin,0.5409618741245248,added_length
Lin,0.6358389844683808,generationtime
Lin,0.6493709436521728,length_birth
Lin,0.5592444775519677,length_final
Lin,0.32763787825600643,growth_rate
Lin,1.0275665977820814,div_and_fold
Lin,0.9414102129490782,fold_growth
Lin,0.5469009991098286,division_ratio
Lin,0.8982606551772412,added_length
Lin,0.8484861686270894,generationtime
Lin,0.7649381584567508,length_birth
Lin,0.7714082877777276,length_final
Lin,0.7966506957396873,growth_rate
Env,1.0842318258849573,div_and_fold
Env,1.0312257013070985,fold_growth
Env,0.679365836727254,division_ratio
Env,0.9800013082736674,added_length
Env,0.9102299608613693,generationtime
Env,0.78335513508119,length_birth
Env,0.7801135812878339,length_final
Env,0.999716670350969,growth_rate
Lin,0.9036684656125069,div_and_fold
Lin,0.842083101205576,fold_growth
Lin,0.7298445624200833,division_ratio
Lin,0.7432237529563662,added_length
Lin,0.8035863541742129,generationtime
Lin,0.7098018590888981,length_birth
Lin,0.6828064812749143,length_final
Lin,0.6232713099555793,growth_rate
Lin,1.2468893511885417,div_and_fold
Lin,1.1986724527194041,fold_growth
Lin,0.6483147891370302,division_ratio
Lin,1.1727331182889043,added_length
Lin,1.0085753358341112,generationtime
Lin,0.8614591408174526,length_birth
Lin,0.8748672242688691,length_final
Lin,1.2129288731992454,growth_rate
Env,0.9444719888096129,div_and_fold
Env,0.9108528898875629,fold_growth
Env,0.546635827822654,division_ratio
Env,0.790030037797616,added_length
Env,0.9089336099058656,generationtime
Env,0.6759099668882003,length_birth
Env,0.6472525348727685,length_final
Env,0.9754136894929808,growth_rate
Lin,0.8749200407184914,div_and_fold
Lin,0.9075722007606728,fold_growth
Lin,0.47396399447637877,division_ratio
Lin,0.8204002196098154,added_length
Lin,0.8435176149403634,generationtime
Lin,0.5932563407621838,length_birth
Lin,0.6315944086629665,length_final
Lin,0.4060527497540449,growth_rate
Lin,1.0501484085846347,div_and_fold
Lin,0.9557288510664788,fold_growth
Lin,0.5990817255312362,division_ratio
Lin,0.8040029450619217,added_length
Lin,0.9526560391730097,generationtime
Lin,0.7744538544428424,length_birth
Lin,0.6919239270859895,length_final
Lin,1.046109873791835,growth_rate
Env,1.2575537158177665,div_and_fold
Env,1.2646285614828516,fold_growth
Env,0.7314793788584398,division_ratio
Env,1.2219189169398172,added_length
Env,1.0069539992013286,generationtime
Env,1.4017097035108357,length_birth
Env,1.1120740639574365,length_final
Env,0.6402851221811054,growth_rate
Lin,1.0869520845451883,div_and_fold
Lin,1.2209980109216851,fold_growth
Lin,0.6888990113816365,division_ratio
Lin,1.2349007260450102,added_length
Lin,0.8474432562281664,generationtime
Lin,1.1968928215779038,length_birth
Lin,0.8898037295233092,length_final
Lin,0.6307978764864601,growth_rate
Lin,1.4483298935462354,div_and_fold
Lin,1.3392536287438648,fold_growth
Lin,0.6824210767615971,division_ratio
Lin,1.2279671325128592,added_length
Lin,1.1472627937917481,generationtime
Lin,1.3603449498821292,length_birth
Lin,1.1359263380047169,length_final
Lin,0.6580566015558167,growth_rate
Env,1.1683568182995816,div_and_fold
Env,1.1393007981534817,fold_growth
Env,0.5946738553226151,division_ratio
Env,1.0472974873464664,added_length
Env,0.9097740480048869,generationtime
Env,1.2815173713049222,length_birth
Env,0.9624990244964425,length_final
Env,0.582065884622748,growth_rate
Lin,1.3654594522453307,div_and_fold
Lin,1.3745409435365934,fold_growth
Lin,0.6237204256078781,division_ratio
Lin,1.276354882364639,added_length
Lin,1.0606840741397006,generationtime
Lin,1.2616802491813321,length_birth
Lin,0.9330164788375543,length_final
Lin,0.5514903965827417,growth_rate
Lin,0.9619443009454899,div_and_fold
Lin,0.8690471062134366,fold_growth
Lin,0.5731665312954117,division_ratio
Lin,0.7092849035900821,added_length
Lin,0.7512784951819882,generationtime
Lin,1.2279500002143438,length_birth
Lin,0.8469441575890836,length_final
Lin,0.6226139931586455,growth_rate
Env,1.1606663607589753,div_and_fold
Env,1.0299487871859365,fold_growth
Env,0.6831307891113205,division_ratio
Env,1.1667824613914122,added_length
Env,1.027981559305883,generationtime
Env,0.9081388120573574,length_birth
Env,1.2350696092948352,length_final
Env,0.6891714455977733,growth_rate
Lin,0.6456964019394316,div_and_fold
Lin,0.702343753812483,fold_growth
Lin,0.5348544870019697,division_ratio
Lin,0.6744193527594352,added_length
Lin,0.8348659235177344,generationtime
Lin,0.6727802808876245,length_birth
Lin,0.7368235187764776,length_final
Lin,0.6921783769860949,growth_rate
Lin,1.5222456279603667,div_and_fold
Lin,1.284149126620925,fold_growth
Lin,0.7863344521404104,division_ratio
Lin,1.5078887902875313,added_length
Lin,1.2031549573116578,generationtime
Lin,1.0759343856261505,length_birth
Lin,1.5706758211144998,length_final
Lin,0.6694407730134374,growth_rate
Exp,0.9339153385019034,div_and_fold
Exp,0.9627575801063885,fold_growth
Exp,0.7288388974173181,division_ratio
Exp,1.0454647604777088,added_length
Exp,0.9872081478855743,generationtime
Exp,0.9986488407581163,length_birth
Exp,1.0119582946068957,length_final
Exp,0.6355671230899033,growth_rate
Env,0.8249336706603635,div_and_fold
Env,0.8089357436324199,fold_growth
Env,0.5136886942964373,division_ratio
Env,0.7825125566165122,added_length
Env,0.9836333497555286,generationtime
Env,0.7334960596110927,length_birth
Env,0.7105716163307922,length_final
Env,0.713407575822714,growth_rate
Lin,1.035579954133364,div_and_fold
Lin,1.0011241573002208,fold_growth
Lin,0.561270107894065,division_ratio
Lin,0.9464715126336446,added_length
Lin,0.9827226087917553,generationtime
Lin,0.8590776516758248,length_birth
Lin,0.8094483463744527,length_final
Lin,0.5456335391214704,growth_rate
Lin,0.5559887217445753,div_and_fold
Lin,0.5682379944699347,fold_growth
Lin,0.4332273448159287,division_ratio
Lin,0.5919906292060634,added_length
Lin,1.004227803535923,generationtime
Lin,0.5736415114186494,length_birth
Lin,0.6044027571197779,length_final
Lin,0.8762580712070819,growth_rate
Env,1.0409223296445136,div_and_fold
Env,1.0207231660884313,fold_growth
Env,0.8923878398214714,division_ratio
Env,0.9283815982029239,added_length
Env,0.8850297325801366,generationtime
Env,0.9732062475752552,length_birth
Env,0.8348175183365295,length_final
Env,0.4255456621524877,growth_rate
Lin,0.728620469367456,div_and_fold
Lin,0.8767143353147111,fold_growth
Lin,0.5898954569708579,division_ratio
Lin,0.7531716360749733,added_length
Lin,0.6876422686019867,generationtime
Lin,0.5462225241858946,length_birth
Lin,0.5568255041600206,length_final
Lin,0.35976646186949407,growth_rate
Lin,1.3251536666977428,div_and_fold
Lin,1.1906039461615008,fold_growth
Lin,1.144018625386739,division_ratio
Lin,1.1146859911846538,added_length
Lin,1.082329475368564,generationtime
Lin,1.2917893898637183,length_birth
Lin,1.0698910486419875,length_final
Lin,0.49827814101416934,growth_rate
Env,1.0812493630814548,div_and_fold
Env,1.006893688454047,fold_growth
Env,0.5781663375811417,division_ratio
Env,1.9631142161611363,added_length
Env,1.4920505501518073,generationtime
Env,0.6912037318652342,length_birth
Env,1.7303620107057989,length_final
Env,0.5083794233554509,growth_rate
Lin,0.6550357514933631,div_and_fold
Lin,0.6787759136367344,fold_growth
Lin,0.5086818702825284,division_ratio
Lin,0.5711276907492393,added_length
Lin,0.7581597936781929,generationtime
Lin,0.5814282831989472,length_birth
Lin,0.47929899366462875,length_final
Lin,0.4706294563983202,growth_rate
Lin,1.4170214375173071,div_and_fold
Lin,1.2618439544202358,fold_growth
Lin,0.6297308782623982,division_ratio
Lin,2.804614937989406,added_length
Lin,2.006285476122526,generationtime
Lin,0.809064896420482,length_birth
Lin,2.4888782383423447,length_final
Lin,0.5490552649762799,growth_rate
Env,0.6713632843181155,div_and_fold
Env,0.6518796159708551,fold_growth
Env,0.4803200602362981,division_ratio
Env,0.6648721117012943,added_length
Env,0.7009649334080635,generationtime
Env,0.8255476418876088,length_birth
Env,0.790186970269761,length_final
Env,0.5074128221016451,growth_rate
Lin,0.8520157730385227,div_and_fold
Lin,0.8063360113498717,fold_growth
Lin,0.3704649612008358,division_ratio
Lin,0.7898849002464587,added_length
Lin,0.7799306879699868,generationtime
Lin,0.6011021060868105,length_birth
Lin,0.6723852727108095,length_final
Lin,0.48215967228297624,growth_rate
Lin,0.44386687830831406,div_and_fold
Lin,0.4906905326355497,fold_growth
Lin,0.5331634700830034,division_ratio
Lin,0.3041961629981643,added_length
Lin,0.612723545717128,generationtime
Lin,0.8058592786448697,length_birth
Lin,0.5610157365243222,length_final
Lin,0.49845252191476186,growth_rate
Env,0.8730180008240983,div_and_fold
Env,1.0174239271829983,fold_growth
Env,0.6087235091940588,division_ratio
Env,1.0147708462847114,added_length
Env,0.8562410724869524,generationtime
Env,0.898659892046747,length_birth
Env,0.8552536545708926,length_final
Env,0.5074135532360898,growth_rate
Lin,1.0882010576951673,div_and_fold
Lin,1.1084914809197497,fold_growth
Lin,0.629844098778607,division_ratio
Lin,1.1208788784452022,added_length
Lin,0.9470061890090661,generationtime
Lin,0.9906281342357959,length_birth
Lin,0.9639351603722527,length_final
Lin,0.512768402890857,growth_rate
Lin,0.5987725238135769,div_and_fold
Lin,0.9415232670065224,fold_growth
Lin,0.5926457603923257,division_ratio
Lin,0.9168049770615407,added_length
Lin,0.7754694449604052,generationtime
Lin,0.8069929126564592,length_birth
Lin,0.7380142471288905,length_final
Lin,0.5126828843598562,growth_rate
Env,0.958741183596184,div_and_fold
Env,1.040292915333601,fold_growth
Env,0.9308692958011933,division_ratio
Env,0.7625062027349633,added_length
Env,0.8800333061859665,generationtime
Env,0.8681635476260104,length_birth
Env,0.6555486688232608,length_final
Env,0.8330810151375666,growth_rate
Lin,0.8268537964849625,div_and_fold
Lin,1.0777351357724434,fold_growth
Lin,0.8550793281244268,division_ratio
Lin,0.7577756528065019,added_length
Lin,1.0059168948292783,generationtime
Lin,0.9449417689081037,length_birth
Lin,0.57939210946583,length_final
Lin,0.6693700632173707,growth_rate
Lin,1.1026667132053347,div_and_fold
Lin,1.0247979104062839,fold_growth
Lin,0.975646779576607,division_ratio
Lin,0.6923805624706519,added_length
Lin,0.7612136595583956,generationtime
Lin,0.6624096776972984,length_birth
Lin,0.46918849207523494,length_final
Lin,0.9894331342628215,growth_rate
Env,0.60915909858668,div_and_fold
Env,0.6265606091290603,fold_growth
Env,0.6030339037598706,division_ratio
Env,0.5185327558950882,added_length
Env,0.5399389949151969,generationtime
Env,0.6920294312751734,length_birth
Env,0.5602483028581864,length_final
Env,0.46390734102999187,growth_rate
Lin,0.6223663745658913,div_and_fold
Lin,0.7108018000755025,fold_growth
Lin,0.4686863767358936,division_ratio
Lin,0.532166658614193,added_length
Lin,0.6369508197639382,generationtime
Lin,0.6877455127267198,length_birth
Lin,0.44486318358802296,length_final
Lin,0.3536002594300321,growth_rate
Lin,0.6213741711016922,div_and_fold
Lin,0.5369324707280803,fold_growth
Lin,0.7102245049143933,division_ratio
Lin,0.5251001840153048,added_length
Lin,0.4331906567178096,generationtime
Lin,0.6871208319366381,length_birth
Lin,0.6709737155098721,length_final
Lin,0.5710430360714518,growth_rate
Env,1.1398440622181916,div_and_fold
Env,1.528753578163733,fold_growth
Env,0.7436728359178749,division_ratio
Env,1.6970116057828288,added_length
Env,1.3039450034630375,generationtime
Env,1.686032107987882,length_birth
Env,1.5792933288015403,length_final
Env,0.6676707182516703,growth_rate
Lin,1.4481869131117184,div_and_fold
Lin,1.9850112337565915,fold_growth
Lin,0.7745278263760103,division_ratio
Lin,2.2504731178935433,added_length
Lin,1.6250424475883432,generationtime
Lin,2.0031103742880343,length_birth
Lin,1.8710484468308395,length_final
Lin,0.5757585900003562,growth_rate
Lin,0.6635027003790591,div_and_fold
Lin,0.8302986451522091,fold_growth
Lin,0.7159596692227229,division_ratio
Lin,0.5184034392567989,added_length
Lin,0.7774098541117879,generationtime
Lin,0.5288617240075083,length_birth
Lin,0.42151598676759816,length_final
Lin,0.7055563656994451,growth_rate
Env,0.7782402260483229,div_and_fold
Env,0.7460292317109813,fold_growth
Env,0.6428983447725429,division_ratio
Env,0.7001411250349809,added_length
Env,0.7809455624239924,generationtime
Env,0.7979466633197638,length_birth
Env,0.7264024950286204,length_final
Env,0.5821444452481329,growth_rate
Lin,0.9827783273415669,div_and_fold
Lin,0.9593360931630807,fold_growth
Lin,0.8271004967615965,division_ratio
Lin,0.851889218123943,added_length
Lin,0.9856517437789759,generationtime
Lin,0.9838530036382459,length_birth
Lin,0.8380086505283764,length_final
Lin,0.6477089922043117,growth_rate
Lin,0.5127469731325645,div_and_fold
Lin,0.45348135535705053,fold_growth
Lin,0.3905921503439549,division_ratio
Lin,0.4886202896745088,added_length
Lin,0.4917034269947248,generationtime
Lin,0.5104841717969549,length_birth
Lin,0.5404489385443667,length_final
Lin,0.4881714295410089,growth_rate
Env,1.0824036353938833,div_and_fold
Env,1.1170099789279944,fold_growth
Env,0.8817008316700906,division_ratio
Env,1.2164458474698803,added_length
Env,1.1932097680187523,generationtime
Env,1.4092930086788165,length_birth
Env,1.3760753901583822,length_final
Env,0.6926712294278576,growth_rate
Lin,1.1601675544749146,div_and_fold
Lin,1.1494199320397915,fold_growth
Lin,0.8043324925628147,division_ratio
Lin,1.4377044802023942,added_length
Lin,1.3009038819323804,generationtime
Lin,1.6781530446122033,length_birth
Lin,1.6743271309543248,length_final
Lin,0.6389117865637018,growth_rate
Lin,1.0118038943478078,div_and_fold
Lin,1.0945373800268439,fold_growth
Lin,0.9622327955424312,division_ratio
Lin,0.8969999418099679,added_length
Lin,1.0895587430816027,generationtime
Lin,0.7762739804194575,length_birth
Lin,0.718128071230608,length_final
Lin,0.7529824513884593,growth_rate
Env,0.8599583667031436,div_and_fold
Env,0.9039806731896268,fold_growth
Env,0.4844830076671437,division_ratio
Env,0.7573695806607356,added_length
Env,0.9100659697348463,generationtime
Env,1.020747048493161,length_birth
Env,0.7564424483575171,length_final
Env,0.656561504205171,growth_rate
Lin,0.8463269058853815,div_and_fold
Lin,0.9100987699723008,fold_growth
Lin,0.5433919253223682,division_ratio
Lin,0.7198127107836422,added_length
Lin,0.7888741470393527,generationtime
Lin,1.1953501991679212,length_birth
Lin,0.796559512719158,length_final
Lin,0.4118395617482377,growth_rate
Lin,0.891797139238742,div_and_fold
Lin,0.9098778954085005,fold_growth
Lin,0.4317767017914617,division_ratio
Lin,0.7966791610418906,added_length
Lin,1.0243220196285316,generationtime
Lin,0.8397032458994695,length_birth
Lin,0.727173672342334,length_final
Lin,0.8437326445472121,growth_rate
Env,0.8177368367163277,div_and_fold
Env,0.8928781129910678,fold_growth
Env,0.5934675975594451,division_ratio
Env,0.7763405691168418,added_length
Env,0.9359359181988685,generationtime
Env,0.8136149419210036,length_birth
Env,0.7864449828410053,length_final
Env,0.5444367078627993,growth_rate
Lin,0.6940985182329377,div_and_fold
Lin,0.8012627627067571,fold_growth
Lin,0.62897835713492,division_ratio
Lin,0.6868648251931453,added_length
Lin,0.9010406291836169,generationtime
Lin,0.777653096967526,length_birth
Lin,0.6828399535773253,length_final
Lin,0.4250575601299425,growth_rate
Lin,0.9401612104440724,div_and_fold
Lin,0.982620023560272,fold_growth
Lin,0.5489852224614163,division_ratio
Lin,0.840510996780679,added_length
Lin,0.9436264574210503,generationtime
Lin,0.8314460856740596,length_birth
Lin,0.8379969448255039,length_final
Lin,0.5126030583687917,growth_rate
Env,0.6378463447395651,div_and_fold
Env,0.7016258145367108,fold_growth
Env,0.452869025516647,division_ratio
Env,0.6616245966014512,added_length
Env,0.6950631763362282,generationtime
Env,0.6956036384212075,length_birth
Env,0.659905668070873,length_final
Env,0.4603148545214803,growth_rate
Lin,0.526259920182318,div_and_fold
Lin,0.5853230222118595,fold_growth
