dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.0378099903155139, 0.05128773869051078, 0.06021728115410401, 0.07103449295218904, 0.0847213029470721, 0.0944295895457577, 0.10451925841744214, 0.11438092029788818, 0.12185888973592265, 0.12741599973717951, 0.1347973122783192, 0.14005899394336432, 0.14385620323346926, 0.14833063787457207, 0.15158569512642767]","[0.03989634 0.05130993 0.06191773 0.07194195 0.08151407 0.09072023
 0.09962091 0.10826066 0.11667357 0.12488645 0.13292089 0.14079464
 0.14852248 0.15611694 0.16358871]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,8.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.07370151093348375, 0.09567889895944731, 0.11517076553331514, 0.13197856364205232, 0.14868013998503984, 0.16359195377490224, 0.1763305256125411, 0.18702653897365484, 0.19587896983029543, 0.20242369317456202, 0.2093868666943079, 0.21575267997557956, 0.22220026703638063, 0.22938689028586004, 0.2362446873829026]","[0.07993987 0.09791866 0.11393831 0.12859186 0.14221814 0.15503315
 0.16718501 0.17878073 0.18990072 0.20060728 0.21094992 0.22096876
 0.23069689 0.24016197 0.24938745]",$f_n e^{\phi_{n}}$,mean (short)
Trace,9.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.04004262473155607, 0.05343844975986087, 0.06530575436513295, 0.07209458278116067, 0.07724232818147661, 0.08012179171198854, 0.08171647242015154, 0.08170196498461607, 0.08186576050139178, 0.08161091339797955, 0.08133750802645079, 0.08138959001917717, 0.08111294182867587, 0.081176548724074, 0.08114107207157677]","[0.05056219 0.05613328 0.06069124 0.06459504 0.06803572 0.07112842
 0.07394849 0.07654822 0.07896555 0.08122898 0.08336049 0.08537748
 0.08729394 0.08912132 0.09086914]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,9.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.06190269333692245, 0.07288302008401516, 0.08101316339636046, 0.08478313799102874, 0.088933533673128, 0.0896288849999446, 0.0888943297403531, 0.08865904534120334, 0.08917164160127032, 0.08928085644231223, 0.08930534415536708, 0.0903126497720797, 0.09034735090038565, 0.09048227498283933, 0.09112257259088158]","[0.07036472 0.07427042 0.07732842 0.07986034 0.08203122 0.0839377
 0.08564149 0.08718456 0.0885968  0.0899003  0.09111189 0.09224466
 0.09330906 0.09431352 0.09526498]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,9.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.03989633909781455, 0.0488840163057305, 0.058997290353737235, 0.06464431146017359, 0.06878904897484342, 0.07410472301580052, 0.07683153510704811, 0.0777588508950105, 0.08023593381031148, 0.08167319433745081, 0.08260661359435857, 0.08526871389919181, 0.08666559073469338, 0.08777626569678473, 0.09022575091681606]","[0.04453862 0.05093088 0.05629691 0.06098476 0.06518369 0.0690097
 0.07253979 0.07582804 0.0789141  0.08182804 0.08459326 0.08722841
 0.08974862 0.09216632 0.09449193]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,9.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.05681691579131586, 0.06635621667578265, 0.0777404597993118, 0.0829798375041464, 0.08775774730690676, 0.09379177037775871, 0.09639771013887027, 0.09931208879011137, 0.10242032691563328, 0.10453088739586708, 0.10680549429063285, 0.10953904163446274, 0.1112282894465939, 0.11340588142531605, 0.1156753684454917]","[0.0605824  0.06834501 0.07478514 0.08036054 0.08531769 0.08980651
 0.09392586 0.09774479 0.1013137  0.10467063 0.10784507 0.11086046
 0.1137357  0.11648635 0.11912535]",$f_n e^{\phi_{n}}$,mean (short)
Trace,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.043977726888089985, 0.05673650665069529, 0.06787034805792197, 0.07381844692965676, 0.07870904959911153, 0.08230232161722698, 0.08510298455121384, 0.0886723680496185, 0.09096338067366942, 0.09144764548031027, 0.09158226672736625, 0.09207051681267057, 0.09207531863247914, 0.09219616107449893, 0.09226758490425442]","[0.05188865 0.05851398 0.06400868 0.06876433 0.0729917  0.076819
 0.08033071 0.08358587 0.08662753 0.0894882  0.0921931  0.09476221
 0.0972117  0.09955486 0.10180274]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.06813868037909179, 0.08118907365117495, 0.08677438180950037, 0.0913621375270501, 0.09487286458170367, 0.09729062636219994, 0.10072277744083254, 0.10279653878976731, 0.10370814147416908, 0.10316393747992096, 0.10269118131078314, 0.10272945444129428, 0.10209278073996746, 0.10187439778092372, 0.10143774584747885]","[0.07603878 0.08103462 0.08497903 0.088266   0.0910991  0.09359818
 0.09584014 0.09787746 0.09974769 0.10147864 0.10309154 0.10460298
 0.1060262  0.10737193 0.108649  ]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.044432881827824025, 0.054974206950223085, 0.06112477804933289, 0.07134143808299877, 0.077700074566798, 0.08638512214191546, 0.09468369479172144, 0.09852895701299363, 0.10359600526635186, 0.10651054469380825, 0.10772381028675779, 0.10918143517764821, 0.1104589898527515, 0.11149884519487116, 0.1130465293675371]","[0.04705381 0.05584753 0.06347181 0.07030046 0.07654227 0.08232797
 0.08774585 0.09285891 0.09771394 0.10234685 0.1067859  0.11105381
 0.11516917 0.11914744 0.1230016 ]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,10.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33],"[0.07113601387665858, 0.0845600190646539, 0.09748882539276989, 0.10816725344391392, 0.11325357970366219, 0.11882761594084133, 0.12407701869511412, 0.12622229391768916, 0.12747975843969422, 0.12979294343795358, 0.1313244831431366, 0.1330602388693881, 0.1357350345094852, 0.13701042975686908, 0.13869905443604894]","[0.07840506 0.08759892 0.09516252 0.10166822 0.10742203 0.11260909
 0.11735087 0.12173194 0.12581375 0.12964258 0.13325421 0.13667696
 0.13993368 0.14304309 0.14602075]",$f_n e^{\phi_{n}}$,mean (short)
