dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,67.0,[5 7 9],"[0.4461425767328664, 0.5864333025170991, 0.7355103441887499]",[0.44453446 0.59140704 0.73196305],$r$,dfa (short)
Trace,68.0,[5 7 9],"[0.5124951194508589, 0.497984433937743, 0.5415582412077965]",[0.50382213 0.5182657  0.52932323],$r$,dfa (short)
Shuffled,68.0,[5 7 9],"[0.5650169382478761, 0.6074619982952244, 0.7530863174250063]",[0.55048647 0.64562862 0.72727041],$r$,dfa (short)
Trace,72.0,[5 7 9],"[0.47545146117146003, 0.6033488722716936, 0.6271535219366634]",[0.48630047 0.57233628 0.64638697],$r$,dfa (short)
Shuffled,72.0,[5 7 9],"[0.4532520692143042, 0.4810615073022919, 0.5812370588003589]",[0.44274944 0.5081761  0.56327624],$r$,dfa (short)
Trace,77.0,[5 7 9],"[0.5901822766305873, 0.5870151573536262, 0.6347616519366734]",[0.58237192 0.60559361 0.62354019],$r$,dfa (short)
Shuffled,77.0,[5 7 9],"[0.5583446339988736, 0.6264659720710427, 0.7862094648486398]",[0.54571991 0.66088855 0.7625004 ],$r$,dfa (short)
Trace,78.0,[ 5  7  9 11],"[0.5098466946432835, 0.6278314512660499, 0.6642969720822125, 0.7267845764381899]",[0.5204951  0.60248629 0.6720456  0.73331083],$r$,dfa (short)
Shuffled,78.0,[ 5  7  9 11],"[0.47469233455799814, 0.6565895914483674, 0.7086415019266775, 0.8478630132962807]",[0.4873065  0.61688538 0.73568135 0.84676336],$r$,dfa (short)
Trace,81.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31],"[0.4617449858833604, 0.564960867423669, 0.6055916151109589, 0.6519404978462922, 0.6835183602012675, 0.7077827704141371, 0.7372882353487259, 0.7583720880541349, 0.7896670406695011, 0.809180181382313, 0.8211287279542601, 0.8443697731547439, 0.8576528080695207, 0.8690239542726319]","[0.4922755  0.54893012 0.59545986 0.63542938 0.67074202 0.70254775
 0.73160068 0.75842511 0.78340202 0.80681794 0.8288944  0.84980664
 0.86969591 0.88867795]",$r$,dfa (short)
