distance,correlations,dataset,old_var,young_var
6.0,-0.012879262229874676,trace centered,division_ratio,length_final
6.0,0.0294341229787271,trace centered,division_ratio,growth_rate
6.0,-0.025928837145945342,trace centered,added_length,fold_growth
6.0,0.00954996449652667,trace centered,added_length,division_ratio
6.0,-0.03540704961362333,trace centered,added_length,added_length
6.0,-0.009582071873163182,trace centered,added_length,generationtime
6.0,-0.010161710340746574,trace centered,added_length,length_birth
6.0,-0.03793656729126148,trace centered,added_length,length_final
6.0,-0.03203266644162989,trace centered,added_length,growth_rate
6.0,-0.007122267744248488,trace centered,generationtime,fold_growth
6.0,-0.0012744188392768605,trace centered,generationtime,division_ratio
6.0,0.0069535456887239045,trace centered,generationtime,added_length
6.0,-0.014888569955377908,trace centered,generationtime,generationtime
6.0,0.025778380115137202,trace centered,generationtime,length_birth
6.0,0.020218262457610586,trace centered,generationtime,length_final
6.0,0.0056366752372525135,trace centered,generationtime,growth_rate
6.0,0.00981498513728443,trace centered,length_birth,fold_growth
6.0,-0.042005823216333324,trace centered,length_birth,division_ratio
6.0,-0.023912671635849855,trace centered,length_birth,added_length
6.0,-0.00042503216082830065,trace centered,length_birth,generationtime
6.0,-0.0636811740496,trace centered,length_birth,length_birth
6.0,-0.05612437669106585,trace centered,length_birth,length_final
6.0,0.01324105157533028,trace centered,length_birth,growth_rate
6.0,-0.018181336321698834,trace centered,length_final,fold_growth
6.0,-0.01440387383223326,trace centered,length_final,division_ratio
6.0,-0.04533677448985512,trace centered,length_final,added_length
6.0,-0.008946120295170909,trace centered,length_final,generationtime
6.0,-0.044239929219140335,trace centered,length_final,length_birth
6.0,-0.06534090478234805,trace centered,length_final,length_final
6.0,-0.0218482222321204,trace centered,length_final,growth_rate
6.0,-0.02719258757877333,trace centered,growth_rate,fold_growth
6.0,0.04236486299832176,trace centered,growth_rate,division_ratio
6.0,-0.03143785480997211,trace centered,growth_rate,added_length
6.0,0.011049213057734573,trace centered,growth_rate,generationtime
6.0,-0.004112921091600617,trace centered,growth_rate,length_birth
6.0,-0.031048028522923567,trace centered,growth_rate,length_final
6.0,-0.062466617081340915,trace centered,growth_rate,growth_rate
7.0,-0.016050609924223438,trace centered,fold_growth,fold_growth
7.0,0.012496851628179165,trace centered,fold_growth,division_ratio
7.0,-0.0007147005436888343,trace centered,fold_growth,added_length
7.0,0.004202450663349206,trace centered,fold_growth,generationtime
7.0,0.022741159030319497,trace centered,fold_growth,length_birth
7.0,0.011500769450940015,trace centered,fold_growth,length_final
7.0,-0.03954696286875318,trace centered,fold_growth,growth_rate
7.0,0.04726115385891248,trace centered,division_ratio,fold_growth
7.0,-0.05504093807801678,trace centered,division_ratio,division_ratio
7.0,0.040238129343674156,trace centered,division_ratio,added_length
7.0,0.016160858308922835,trace centered,division_ratio,generationtime
7.0,-0.02303560165675781,trace centered,division_ratio,length_birth
7.0,0.024561268863710486,trace centered,division_ratio,length_final
7.0,0.052207844939020795,trace centered,division_ratio,growth_rate
7.0,-0.013430308154960935,trace centered,added_length,fold_growth
7.0,-0.0026226118834155555,trace centered,added_length,division_ratio
7.0,-0.0295986868323462,trace centered,added_length,added_length
7.0,-0.0008454774208700494,trace centered,added_length,generationtime
7.0,-0.025215863761523346,trace centered,added_length,length_birth
7.0,-0.040602868841098746,trace centered,added_length,length_final
7.0,-0.02611757226609548,trace centered,added_length,growth_rate
7.0,-0.01915171937074552,trace centered,generationtime,fold_growth
7.0,-0.01418653684087593,trace centered,generationtime,division_ratio
7.0,-0.0029321873332261027,trace centered,generationtime,added_length
7.0,-0.028521212206615458,trace centered,generationtime,generationtime
7.0,0.024230597057897575,trace centered,generationtime,length_birth
7.0,0.010264798092270584,trace centered,generationtime,length_final
7.0,0.008409740935253917,trace centered,generationtime,growth_rate
7.0,0.005122779528577438,trace centered,length_birth,fold_growth
7.0,-0.030892759346843286,trace centered,length_birth,division_ratio
7.0,-0.03974325126759799,trace centered,length_birth,added_length
7.0,-0.012192690400113983,trace centered,length_birth,generationtime
7.0,-0.08003166356763274,trace centered,length_birth,length_birth
7.0,-0.0791998169035906,trace centered,length_birth,length_final
7.0,0.02973985948940609,trace centered,length_birth,growth_rate
7.0,-0.009340971125254685,trace centered,length_final,fold_growth
7.0,-0.019332221708976024,trace centered,length_final,division_ratio
7.0,-0.04860167989638765,trace centered,length_final,added_length
7.0,-0.007458422082923008,trace centered,length_final,generationtime
7.0,-0.06675250020407471,trace centered,length_final,length_birth
7.0,-0.08021966749381568,trace centered,length_final,length_final
7.0,-0.007307894943487184,trace centered,length_final,growth_rate
7.0,0.009053535900930915,trace centered,growth_rate,fold_growth
7.0,0.04478447338464919,trace centered,growth_rate,division_ratio
7.0,0.004282232038033364,trace centered,growth_rate,added_length
7.0,0.05213335379396695,trace centered,growth_rate,generationtime
7.0,-0.00960417522670274,trace centered,growth_rate,length_birth
7.0,-0.001209419961356499,trace centered,growth_rate,length_final
7.0,-0.07649014917887059,trace centered,growth_rate,growth_rate
8.0,-0.013251808338268226,trace centered,fold_growth,fold_growth
8.0,0.028089594117398843,trace centered,fold_growth,division_ratio
8.0,-0.013616238066621359,trace centered,fold_growth,added_length
8.0,-0.0005128369150390524,trace centered,fold_growth,generationtime
8.0,0.012419472678061092,trace centered,fold_growth,length_birth
8.0,-0.00584360200428788,trace centered,fold_growth,length_final
8.0,-0.02263650227425911,trace centered,fold_growth,growth_rate
8.0,0.02083044008952939,trace centered,division_ratio,fold_growth
8.0,-0.0597594904391784,trace centered,division_ratio,division_ratio
8.0,0.023336702350617914,trace centered,division_ratio,added_length
8.0,-0.012004281189110406,trace centered,division_ratio,generationtime
8.0,-0.010755531054972742,trace centered,division_ratio,length_birth
8.0,0.015663057428544135,trace centered,division_ratio,length_final
8.0,0.06515403593957353,trace centered,division_ratio,growth_rate
8.0,-0.009487938592733275,trace centered,added_length,fold_growth
8.0,0.009993666979017119,trace centered,added_length,division_ratio
8.0,-0.042801178528400076,trace centered,added_length,added_length
8.0,-0.0067267297958143926,trace centered,added_length,generationtime
8.0,-0.04200619103490452,trace centered,added_length,length_birth
8.0,-0.06183737610590242,trace centered,added_length,length_final
8.0,-0.00816329270097695,trace centered,added_length,growth_rate
8.0,-0.004996622675782308,trace centered,generationtime,fold_growth
8.0,0.002261355816682095,trace centered,generationtime,division_ratio
8.0,-0.009326716243390076,trace centered,generationtime,added_length
8.0,-0.030885503084169794,trace centered,generationtime,generationtime
8.0,0.002487380394332077,trace centered,generationtime,length_birth
8.0,-0.007231291478549015,trace centered,generationtime,length_final
8.0,0.033266901561171826,trace centered,generationtime,growth_rate
8.0,0.003768335103261029,trace centered,length_birth,fold_growth
8.0,-0.033254337496050015,trace centered,length_birth,division_ratio
8.0,-0.035411153451403096,trace centered,length_birth,added_length
8.0,-0.007759666745248112,trace centered,length_birth,generationtime
8.0,-0.08082532764802135,trace centered,length_birth,length_birth
8.0,-0.07587118305493827,trace centered,length_birth,length_final
8.0,0.01876073175143133,trace centered,length_birth,growth_rate
8.0,-0.006597413908472422,trace centered,length_final,fold_growth
8.0,-0.008765344150284664,trace centered,length_final,division_ratio
8.0,-0.05788520309413695,trace centered,length_final,added_length
8.0,-0.010274868653756958,trace centered,length_final,generationtime
8.0,-0.08153223938072586,trace centered,length_final,length_birth
8.0,-0.09688987233707498,trace centered,length_final,length_final
8.0,0.0026509107062465485,trace centered,length_final,growth_rate
8.0,-0.017947352118845277,trace centered,growth_rate,fold_growth
8.0,0.040115464342284454,trace centered,growth_rate,division_ratio
8.0,-0.012296790129515303,trace centered,growth_rate,added_length
8.0,0.04116436044291161,trace centered,growth_rate,generationtime
8.0,0.014886187081370433,trace centered,growth_rate,length_birth
8.0,-0.003308838538207043,trace centered,growth_rate,length_final
8.0,-0.09124178974769492,trace centered,growth_rate,growth_rate
9.0,-0.020718206798361054,trace centered,fold_growth,fold_growth
9.0,0.00275117036815321,trace centered,fold_growth,division_ratio
9.0,-0.004469377482812697,trace centered,fold_growth,added_length
9.0,-0.0034054273843853225,trace centered,fold_growth,generationtime
9.0,0.020986637765247677,trace centered,fold_growth,length_birth
9.0,0.00712859698857307,trace centered,fold_growth,length_final
9.0,-0.024311067189450468,trace centered,fold_growth,growth_rate
9.0,0.0034265038421712065,trace centered,division_ratio,fold_growth
9.0,-0.04554283205612948,trace centered,division_ratio,division_ratio
9.0,0.003013445093653421,trace centered,division_ratio,added_length
9.0,-0.016314974437211343,trace centered,division_ratio,generationtime
9.0,-0.008766258240504265,trace centered,division_ratio,length_birth
9.0,-0.0019269011087278535,trace centered,division_ratio,length_final
9.0,0.03306933661516666,trace centered,division_ratio,growth_rate
9.0,-0.00769309656195546,trace centered,added_length,fold_growth
9.0,-0.00540817565087166,trace centered,added_length,division_ratio
9.0,-0.02296010242947667,trace centered,added_length,added_length
9.0,-0.0038212990336096934,trace centered,added_length,generationtime
9.0,-0.034316276569142184,trace centered,added_length,length_birth
9.0,-0.03939560083010972,trace centered,added_length,length_final
9.0,-0.004002864700179231,trace centered,added_length,growth_rate
9.0,-0.0056557487774430626,trace centered,generationtime,fold_growth
9.0,-0.021079526027153562,trace centered,generationtime,division_ratio
9.0,0.001847777909397409,trace centered,generationtime,added_length
9.0,-0.03330652936897696,trace centered,generationtime,generationtime
9.0,0.009189122843531019,trace centered,generationtime,length_birth
9.0,0.0066081338119065,trace centered,generationtime,length_final
9.0,0.0480453732949885,trace centered,generationtime,growth_rate
9.0,0.02192063193993851,trace centered,length_birth,fold_growth
9.0,-0.010611921869114447,trace centered,length_birth,division_ratio
9.0,-0.031145447713420298,trace centered,length_birth,added_length
9.0,0.011323316302175408,trace centered,length_birth,generationtime
9.0,-0.09514542026075602,trace centered,length_birth,length_birth
9.0,-0.07943110142979694,trace centered,length_birth,length_final
9.0,0.01377580552592259,trace centered,length_birth,growth_rate
9.0,0.00525036236312332,trace centered,length_final,fold_growth
9.0,-0.010695622937231692,trace centered,length_final,division_ratio
9.0,-0.037719058124434705,trace centered,length_final,added_length
9.0,0.0028484146460470744,trace centered,length_final,generationtime
9.0,-0.08324165612293655,trace centered,length_final,length_birth
9.0,-0.07908883973455791,trace centered,length_final,length_final
9.0,0.004042196699689384,trace centered,length_final,growth_rate
9.0,-0.023246666031122763,trace centered,growth_rate,fold_growth
9.0,0.046951168555220725,trace centered,growth_rate,division_ratio
9.0,-0.01447745766121864,trace centered,growth_rate,added_length
9.0,0.04715723972621791,trace centered,growth_rate,generationtime
9.0,0.013057655958598927,trace centered,growth_rate,length_birth
9.0,-0.006284066012806137,trace centered,growth_rate,length_final
9.0,-0.1196616852426749,trace centered,growth_rate,growth_rate
10.0,-0.011879103290274239,trace centered,fold_growth,fold_growth
10.0,0.05544865779382639,trace centered,fold_growth,division_ratio
10.0,-0.013333218636498627,trace centered,fold_growth,added_length
10.0,0.008847026570234852,trace centered,fold_growth,generationtime
10.0,0.006331998658118681,trace centered,fold_growth,length_birth
10.0,-0.00886601698393729,trace centered,fold_growth,length_final
10.0,-0.03348977074290843,trace centered,fold_growth,growth_rate
10.0,0.025633510028855562,trace centered,division_ratio,fold_growth
10.0,-0.050862294510098154,trace centered,division_ratio,division_ratio
10.0,0.004011540724718499,trace centered,division_ratio,added_length
10.0,0.004197869349399365,trace centered,division_ratio,generationtime
10.0,-0.03152017030281507,trace centered,division_ratio,length_birth
10.0,-0.013031326351384591,trace centered,division_ratio,length_final
10.0,0.03915193074749116,trace centered,division_ratio,growth_rate
10.0,-0.0055882665556665845,trace centered,added_length,fold_growth
10.0,0.046067377270524616,trace centered,added_length,division_ratio
10.0,-0.03318165367523296,trace centered,added_length,added_length
10.0,0.0003562609480836615,trace centered,added_length,generationtime
10.0,-0.03927348931888669,trace centered,added_length,length_birth
10.0,-0.0512363910164388,trace centered,added_length,length_final
10.0,-0.01298954748908844,trace centered,added_length,growth_rate
10.0,-0.01062593379357083,trace centered,generationtime,fold_growth
10.0,0.029135874968968377,trace centered,generationtime,division_ratio
10.0,-0.012896900042885535,trace centered,generationtime,added_length
10.0,-0.027005582649257353,trace centered,generationtime,generationtime
10.0,0.0016049021641410639,trace centered,generationtime,length_birth
10.0,-0.010971857373822603,trace centered,generationtime,length_final
10.0,0.02738357207398884,trace centered,generationtime,growth_rate
10.0,0.008241765313933653,trace centered,length_birth,fold_growth
10.0,-0.03827456107674086,trace centered,length_birth,division_ratio
10.0,-0.03206327117459444,trace centered,length_birth,added_length
10.0,-0.002388377975212839,trace centered,length_birth,generationtime
10.0,-0.0805054220596019,trace centered,length_birth,length_birth
10.0,-0.07206804547248825,trace centered,length_birth,length_final
10.0,0.014692353147984984,trace centered,length_birth,growth_rate
10.0,-0.0004934148466024411,trace centered,length_final,fold_growth
10.0,0.020304481450763124,trace centered,length_final,division_ratio
10.0,-0.047261802777836884,trace centered,length_final,added_length
10.0,-0.0009881458598631023,trace centered,length_final,generationtime
10.0,-0.0792295061301053,trace centered,length_final,length_birth
10.0,-0.08532420651395903,trace centered,length_final,length_final
10.0,-0.0035906630869471465,trace centered,length_final,growth_rate
10.0,0.004942917280187294,trace centered,growth_rate,fold_growth
10.0,0.048871609210290566,trace centered,growth_rate,division_ratio
10.0,0.006783673194788716,trace centered,growth_rate,added_length
10.0,0.05918289540845611,trace centered,growth_rate,generationtime
10.0,0.006328912415572826,trace centered,growth_rate,length_birth
10.0,0.00957353470294176,trace centered,growth_rate,length_final
10.0,-0.09740352197182675,trace centered,growth_rate,growth_rate
11.0,-0.013142591609951092,trace centered,fold_growth,fold_growth
11.0,-0.0039092626217596795,trace centered,fold_growth,division_ratio
11.0,-0.007694418112393902,trace centered,fold_growth,added_length
11.0,0.004335985141359411,trace centered,fold_growth,generationtime
11.0,0.01855229188654325,trace centered,fold_growth,length_birth
11.0,0.002929348648608345,trace centered,fold_growth,length_final
11.0,-0.028767602952434076,trace centered,fold_growth,growth_rate
11.0,0.00683204726595841,trace centered,division_ratio,fold_growth
11.0,-0.0683670067723741,trace centered,division_ratio,division_ratio
11.0,-0.002290026278496936,trace centered,division_ratio,added_length
11.0,-0.011304663558774679,trace centered,division_ratio,generationtime
11.0,-0.024400840907025597,trace centered,division_ratio,length_birth
11.0,-0.015240633322813916,trace centered,division_ratio,length_final
11.0,0.036515565415855454,trace centered,division_ratio,growth_rate
11.0,-0.007070613222221682,trace centered,added_length,fold_growth
11.0,-0.007321732268288611,trace centered,added_length,division_ratio
11.0,-0.024285753821240062,trace centered,added_length,added_length
11.0,0.004494690896473529,trace centered,added_length,generationtime
11.0,-0.023832782887296657,trace centered,added_length,length_birth
11.0,-0.0351186015326209,trace centered,added_length,length_final
11.0,-0.02194472172982419,trace centered,added_length,growth_rate
11.0,0.004945238291795971,trace centered,generationtime,fold_growth
11.0,-0.028488643838198692,trace centered,generationtime,division_ratio
11.0,0.0035245237185521604,trace centered,generationtime,added_length
11.0,-0.011637527511895899,trace centered,generationtime,generationtime
11.0,0.007606331277871464,trace centered,generationtime,length_birth
11.0,0.00733001496273291,trace centered,generationtime,length_final
11.0,0.02344454058441089,trace centered,generationtime,growth_rate
11.0,0.011370436266860412,trace centered,length_birth,fold_growth
11.0,-0.0207165964208804,trace centered,length_birth,division_ratio
11.0,-0.029193614070292497,trace centered,length_birth,added_length
11.0,-0.006735238741665106,trace centered,length_birth,generationtime
11.0,-0.08807098572673518,trace centered,length_birth,length_birth
11.0,-0.07421285541556072,trace centered,length_birth,length_final
11.0,0.024856294883665423,trace centered,length_birth,growth_rate
11.0,-6.365879943577696e-05,trace centered,length_final,fold_growth
11.0,-0.018014796969194488,trace centered,length_final,division_ratio
11.0,-0.03792087865615811,trace centered,length_final,added_length
11.0,0.0003126982911097314,trace centered,length_final,generationtime
11.0,-0.0700399273734007,trace centered,length_final,length_birth
11.0,-0.0725119449148911,trace centered,length_final,length_final
11.0,-0.00596138140881522,trace centered,length_final,growth_rate
11.0,-0.03386833759512299,trace centered,growth_rate,fold_growth
11.0,0.031184658644575525,trace centered,growth_rate,division_ratio
11.0,-0.01642623875238042,trace centered,growth_rate,added_length
11.0,0.02121453981992283,trace centered,growth_rate,generationtime
11.0,0.030168802559550977,trace centered,growth_rate,length_birth
11.0,0.0011720041309006364,trace centered,growth_rate,length_final
11.0,-0.092471900559359,trace centered,growth_rate,growth_rate
12.0,0.0022981319483103995,trace centered,fold_growth,fold_growth
12.0,0.017122677085490163,trace centered,fold_growth,division_ratio
12.0,0.011583381379982877,trace centered,fold_growth,added_length
12.0,0.000117485527011228,trace centered,fold_growth,generationtime
12.0,0.007749658526404948,trace centered,fold_growth,length_birth
12.0,0.014791139698244641,trace centered,fold_growth,length_final
12.0,-0.011220509016819792,trace centered,fold_growth,growth_rate
12.0,0.018941191474276652,trace centered,division_ratio,fold_growth
12.0,-0.033469533398779415,trace centered,division_ratio,division_ratio
12.0,0.0014953551933723677,trace centered,division_ratio,added_length
12.0,-0.006146169567693257,trace centered,division_ratio,generationtime
12.0,-0.03980672156088781,trace centered,division_ratio,length_birth
12.0,-0.019967598906682486,trace centered,division_ratio,length_final
12.0,0.03798543432739162,trace centered,division_ratio,growth_rate
12.0,0.002633284990009343,trace centered,added_length,fold_growth
12.0,0.006156682325144719,trace centered,added_length,division_ratio
12.0,-0.010585086925761678,trace centered,added_length,added_length
12.0,-0.0034396862743113765,trace centered,added_length,generationtime
12.0,-0.03209647365994073,trace centered,added_length,length_birth
12.0,-0.026926982108697435,trace centered,added_length,length_final
12.0,-0.0018924510882776045,trace centered,added_length,growth_rate
12.0,0.0077098451272799,trace centered,generationtime,fold_growth
12.0,-0.0007236778456389141,trace centered,generationtime,division_ratio
12.0,0.006312369754911372,trace centered,generationtime,added_length
12.0,-0.013450489844293012,trace centered,generationtime,generationtime
12.0,-0.006648804345888308,trace centered,generationtime,length_birth
12.0,0.002231877870781416,trace centered,generationtime,length_final
12.0,0.036885135176275397,trace centered,generationtime,growth_rate
12.0,-0.005164513907684413,trace centered,length_birth,fold_growth
12.0,-0.02471201936216682,trace centered,length_birth,division_ratio
12.0,-0.046853327663766015,trace centered,length_birth,added_length
12.0,-0.008585826593147217,trace centered,length_birth,generationtime
12.0,-0.07948095558770386,trace centered,length_birth,length_birth
12.0,-0.08563364472354393,trace centered,length_birth,length_final
12.0,0.015177890186033032,trace centered,length_birth,growth_rate
12.0,-0.0005169097868590372,trace centered,length_final,fold_growth
12.0,-0.008244142971123107,trace centered,length_final,division_ratio
12.0,-0.03556477231828051,trace centered,length_final,added_length
12.0,-0.00786058063723813,trace centered,length_final,generationtime
12.0,-0.07299512839154568,trace centered,length_final,length_birth
12.0,-0.07179078062004496,trace centered,length_final,length_final
12.0,0.006755183180594729,trace centered,length_final,growth_rate
12.0,-0.01242124676220211,trace centered,growth_rate,fold_growth
12.0,0.0310513911887633,trace centered,growth_rate,division_ratio
12.0,0.007360114397890921,trace centered,growth_rate,added_length
12.0,0.024692476540396694,trace centered,growth_rate,generationtime
12.0,0.024781142200284982,trace centered,growth_rate,length_birth
12.0,0.0200438289884284,trace centered,growth_rate,length_final
12.0,-0.08091617673580426,trace centered,growth_rate,growth_rate
13.0,-0.038986356293006244,trace centered,fold_growth,fold_growth
13.0,0.03823532649756999,trace centered,fold_growth,division_ratio
13.0,-0.02726879230130919,trace centered,fold_growth,added_length
13.0,-0.017275457447100618,trace centered,fold_growth,generationtime
13.0,0.02648315289040242,trace centered,fold_growth,length_birth
13.0,-0.010839708996816827,trace centered,fold_growth,length_final
13.0,-0.026028066848201893,trace centered,fold_growth,growth_rate
13.0,0.02095055566690422,trace centered,division_ratio,fold_growth
13.0,-0.06678955303887149,trace centered,division_ratio,division_ratio
13.0,0.010244381371866274,trace centered,division_ratio,added_length
13.0,-0.008674405622988542,trace centered,division_ratio,generationtime
13.0,-0.024742754628991386,trace centered,division_ratio,length_birth
13.0,-0.003837225667398491,trace centered,division_ratio,length_final
13.0,0.05245251114967886,trace centered,division_ratio,growth_rate
13.0,-0.040392510315003266,trace centered,added_length,fold_growth
13.0,0.029142480869023785,trace centered,added_length,division_ratio
13.0,-0.05601217142637677,trace centered,added_length,added_length
13.0,-0.023358690153871767,trace centered,added_length,generationtime
13.0,-0.019444780956856544,trace centered,added_length,length_birth
13.0,-0.06174657944260437,trace centered,added_length,length_final
13.0,-0.018082852278398134,trace centered,added_length,growth_rate
13.0,-0.023117151103457925,trace centered,generationtime,fold_growth
13.0,0.013333790857897397,trace centered,generationtime,division_ratio
13.0,-0.023391599754885587,trace centered,generationtime,added_length
13.0,-0.037309998433556896,trace centered,generationtime,generationtime
13.0,0.008522897769901354,trace centered,generationtime,length_birth
13.0,-0.016887846743636584,trace centered,generationtime,length_final
13.0,0.02855867567841533,trace centered,generationtime,growth_rate
13.0,0.02486522669109739,trace centered,length_birth,fold_growth
13.0,-0.03539270546296269,trace centered,length_birth,division_ratio
13.0,-0.02461208765380658,trace centered,length_birth,added_length
13.0,0.01390035355099562,trace centered,length_birth,generationtime
13.0,-0.09814118786522583,trace centered,length_birth,length_birth
13.0,-0.07503576367667504,trace centered,length_birth,length_final
13.0,0.01715980336619832,trace centered,length_birth,growth_rate
13.0,-0.022439226856512173,trace centered,length_final,fold_growth
13.0,0.006568052692575544,trace centered,length_final,division_ratio
13.0,-0.06369307576484058,trace centered,length_final,added_length
13.0,-0.013240515678524009,trace centered,length_final,generationtime
13.0,-0.07150441315448021,trace centered,length_final,length_birth
13.0,-0.09662239473129373,trace centered,length_final,length_final
13.0,-0.006722332152671385,trace centered,length_final,growth_rate
13.0,-0.023931184581658747,trace centered,growth_rate,fold_growth
13.0,0.046331713935388485,trace centered,growth_rate,division_ratio
13.0,-0.005072137413308061,trace centered,growth_rate,added_length
13.0,0.032863193770634666,trace centered,growth_rate,generationtime
13.0,0.03058366140133711,trace centered,growth_rate,length_birth
13.0,0.01170187843599079,trace centered,growth_rate,length_final
13.0,-0.09676370420485961,trace centered,growth_rate,growth_rate
14.0,-0.0440353185651267,trace centered,fold_growth,fold_growth
14.0,0.0135671643892733,trace centered,fold_growth,division_ratio
14.0,-0.0387381085118292,trace centered,fold_growth,added_length
14.0,-0.033730596117781654,trace centered,fold_growth,generationtime
14.0,0.009621246155886483,trace centered,fold_growth,length_birth
14.0,-0.030395537385344517,trace centered,fold_growth,length_final
14.0,-0.015454249622704875,trace centered,fold_growth,growth_rate
14.0,0.02502735844586013,trace centered,division_ratio,fold_growth
14.0,-0.03396320032652167,trace centered,division_ratio,division_ratio
14.0,0.0031754834472587433,trace centered,division_ratio,added_length
14.0,-0.007524405869286019,trace centered,division_ratio,generationtime
14.0,-0.03906028556967401,trace centered,division_ratio,length_birth
14.0,-0.017834271113164678,trace centered,division_ratio,length_final
14.0,0.06032918940089561,trace centered,division_ratio,growth_rate
14.0,-0.015224323470855382,trace centered,added_length,fold_growth
14.0,-0.00967397798276391,trace centered,added_length,division_ratio
14.0,-0.038507982708258115,trace centered,added_length,added_length
14.0,-0.00851894810908981,trace centered,added_length,generationtime
14.0,-0.04325362789644116,trace centered,added_length,length_birth
14.0,-0.058266240797486685,trace centered,added_length,length_final
14.0,-0.014689558884882046,trace centered,added_length,growth_rate
14.0,-0.031669247608020076,trace centered,generationtime,fold_growth
14.0,-0.0008547157722683446,trace centered,generationtime,division_ratio
14.0,-0.04049222073209331,trace centered,generationtime,added_length
14.0,-0.05160566738808872,trace centered,generationtime,generationtime
14.0,-0.009974470782303162,trace centered,generationtime,length_birth
14.0,-0.04241046909438455,trace centered,generationtime,length_final
14.0,0.03517950325960788,trace centered,generationtime,growth_rate
14.0,0.04356000272364828,trace centered,length_birth,fold_growth
14.0,-0.033762017633416144,trace centered,length_birth,division_ratio
14.0,-0.0005245728817995263,trace centered,length_birth,added_length
14.0,0.03867334008158557,trace centered,length_birth,generationtime
14.0,-0.08858297304586465,trace centered,length_birth,length_birth
14.0,-0.047526843330984676,trace centered,length_birth,length_final
14.0,0.006478269208555318,trace centered,length_birth,growth_rate
14.0,0.01043450321390524,trace centered,length_final,fold_growth
14.0,-0.027275559523515434,trace centered,length_final,division_ratio
14.0,-0.034698485881469,trace centered,length_final,added_length
14.0,0.013729455802319344,trace centered,length_final,generationtime
14.0,-0.08753337770609745,trace centered,length_final,length_birth
14.0,-0.07829144379106297,trace centered,length_final,length_final
14.0,-0.009550943779707367,trace centered,length_final,growth_rate
14.0,-0.019603261826888558,trace centered,growth_rate,fold_growth
14.0,0.029527188175461013,trace centered,growth_rate,division_ratio
14.0,0.002723723286440911,trace centered,growth_rate,added_length
14.0,0.028776711134267965,trace centered,growth_rate,generationtime
14.0,0.03348302894972079,trace centered,growth_rate,length_birth
14.0,0.020279120333332953,trace centered,growth_rate,length_final
14.0,-0.09150145677248508,trace centered,growth_rate,growth_rate
15.0,0.006552257083216467,trace centered,fold_growth,fold_growth
15.0,0.01352609446477374,trace centered,fold_growth,division_ratio
15.0,-0.00240354736377688,trace centered,fold_growth,added_length
15.0,0.018551294988024478,trace centered,fold_growth,generationtime
15.0,-0.019091575152249945,trace centered,fold_growth,length_birth
15.0,-0.012282237918212187,trace centered,fold_growth,length_final
15.0,-0.02339916797042621,trace centered,fold_growth,growth_rate
15.0,0.020053840241940207,trace centered,division_ratio,fold_growth
15.0,-0.05389702201349767,trace centered,division_ratio,division_ratio
15.0,0.006987636773708178,trace centered,division_ratio,added_length
15.0,0.01143683131433393,trace centered,division_ratio,generationtime
15.0,-0.02965827391528366,trace centered,division_ratio,length_birth
15.0,-0.009271826177362608,trace centered,division_ratio,length_final
15.0,0.02017765739747202,trace centered,division_ratio,growth_rate
15.0,0.022847318105206755,trace centered,added_length,fold_growth
15.0,-0.00012041974635241572,trace centered,added_length,division_ratio
15.0,-0.006881676766537418,trace centered,added_length,added_length
15.0,0.026193548616186405,trace centered,added_length,generationtime
15.0,-0.05427453020003489,trace centered,added_length,length_birth
15.0,-0.034961184073147716,trace centered,added_length,length_final
15.0,-0.010871244619060128,trace centered,added_length,growth_rate
15.0,0.013752645522123718,trace centered,generationtime,fold_growth
15.0,0.012903335612263285,trace centered,generationtime,division_ratio
15.0,-0.0033183697103733815,trace centered,generationtime,added_length
15.0,0.004235988699079034,trace centered,generationtime,generationtime
15.0,-0.03665466200121654,trace centered,generationtime,length_birth
15.0,-0.022395262107950807,trace centered,generationtime,length_final
15.0,0.009732053294862208,trace centered,generationtime,growth_rate
15.0,0.030555005787462737,trace centered,length_birth,fold_growth
15.0,-0.030652454474269827,trace centered,length_birth,division_ratio
15.0,-0.0029074265746249243,trace centered,length_birth,added_length
15.0,0.020704008008660766,trace centered,length_birth,generationtime
15.0,-0.06280736550303907,trace centered,length_birth,length_birth
15.0,-0.03583213031035176,trace centered,length_birth,length_final
15.0,0.014440700141917194,trace centered,length_birth,growth_rate
15.0,0.03718740728359408,trace centered,length_final,fold_growth
15.0,-0.016951709586340062,trace centered,length_final,division_ratio
15.0,-0.007741254826812825,trace centered,length_final,added_length
15.0,0.034761384008637965,trace centered,length_final,generationtime
15.0,-0.08296717673045761,trace centered,length_final,length_birth
15.0,-0.05090185689955695,trace centered,length_final,length_final
15.0,-0.0017697263774091266,trace centered,length_final,growth_rate
15.0,-0.013683268550042343,trace centered,growth_rate,fold_growth
15.0,0.0013617369111035447,trace centered,growth_rate,division_ratio
15.0,-0.003184882552041709,trace centered,growth_rate,added_length
15.0,0.017152683992880467,trace centered,growth_rate,generationtime
15.0,0.03060359550050831,trace centered,growth_rate,length_birth
15.0,0.013249973460791655,trace centered,growth_rate,length_final
15.0,-0.05428098330982472,trace centered,growth_rate,growth_rate
