variable_a,variable_b,AB_parameter_pair,covariance,correlation,kind,cov difference between data and modeldataset,generation,corr difference between data and model,cov difference between data and model,dataset
division_ratio,growth_rate,"$f$, $\alpha$",0.0004649345788295386,0.06858267946392782,model,,2,1.3877787807814457e-17,5.421010862427522e-20,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",-0.00033432234232374494,-0.04931601796308944,physical_units,,3,0.0,0.0,CTRL
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",-0.00012424194176706,-0.018326976861211916,trace_centered,,3,0.0,0.0,CTRL
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",-0.00021008040055668493,-0.03098904110187752,time_averages,,3,0.0,0.0,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",-0.00033432234232374494,-0.04931601796308944,model,,3,0.0,0.0,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",-3.3933776972297016e-05,-0.005005584559768182,physical_units,,4,8.673617379884035e-19,6.776263578034403e-21,CTRL
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",0.00017614662358438792,0.02598345654210934,trace_centered,,4,8.673617379884035e-19,6.776263578034403e-21,CTRL
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",-0.00021008040055668493,-0.03098904110187752,time_averages,,4,8.673617379884035e-19,6.776263578034403e-21,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",-3.393377697229701e-05,-0.005005584559768181,model,,4,8.673617379884035e-19,6.776263578034403e-21,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",0.00037052662483470496,0.05465652567262895,physical_units,,5,0.0,0.0,CTRL
division_ratio,growth_rate,"$\delta f$, $\delta \alpha$",0.0005806070253913899,0.08564556677450647,trace_centered,,5,0.0,0.0,CTRL
division_ratio,growth_rate,"$\overline{f}$, $\overline{\alpha}$",-0.00021008040055668493,-0.03098904110187752,time_averages,,5,0.0,0.0,CTRL
division_ratio,growth_rate,"$f$, $\alpha$",0.00037052662483470496,0.05465652567262895,model,,5,0.0,0.0,CTRL
added_length,added_length,$\Delta$,0.037373202624007285,0.08272031530190298,physical_units,,0,0.0,0.0,CTRL
added_length,added_length,$\delta \Delta$,0.048250003462397724,0.10679458059512412,trace_centered,,0,0.0,0.0,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,0,0.0,0.0,CTRL
added_length,added_length,$\Delta$,0.037373202624007285,0.08272031530190298,model,,0,0.0,0.0,CTRL
added_length,added_length,$\Delta$,0.020669696772982738,0.04574945988593277,physical_units,,1,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\delta \Delta$,0.031546497611373174,0.0698237251791539,trace_centered,,1,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,1,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\Delta$,0.020669696772982735,0.045749459885932764,model,,1,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\Delta$,0.001893022099231294,0.00418993754689072,physical_units,,2,1.734723475976807e-18,4.336808689942018e-19,CTRL
added_length,added_length,$\delta \Delta$,0.012769822937621732,0.028264202840111857,trace_centered,,2,1.734723475976807e-18,4.336808689942018e-19,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,2,1.734723475976807e-18,4.336808689942018e-19,CTRL
added_length,added_length,$\Delta$,0.0018930220992312945,0.004189937546890721,model,,2,1.734723475976807e-18,4.336808689942018e-19,CTRL
added_length,added_length,$\Delta$,0.03550731540209531,0.07859043698060537,physical_units,,3,0.0,0.0,CTRL
added_length,added_length,$\delta \Delta$,0.04638411624048575,0.10266470227382651,trace_centered,,3,0.0,0.0,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,3,0.0,0.0,CTRL
added_length,added_length,$\Delta$,0.03550731540209531,0.07859043698060537,model,,3,0.0,0.0,CTRL
added_length,added_length,$\Delta$,-0.05099205874713842,-0.11286373340525273,physical_units,,4,0.0,0.0,CTRL
added_length,added_length,$\delta \Delta$,-0.04011525790874798,-0.08878946811203159,trace_centered,,4,0.0,0.0,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,4,0.0,0.0,CTRL
added_length,added_length,$\Delta$,-0.05099205874713842,-0.11286373340525273,model,,4,0.0,0.0,CTRL
added_length,added_length,$\Delta$,0.022454383182269094,0.04969961165580961,physical_units,,5,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\delta \Delta$,0.03333118402065953,0.07377387694903074,trace_centered,,5,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\overline{\Delta}$,-0.010876800838390438,-0.024074265293221136,time_averages,,5,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,added_length,$\Delta$,0.02245438318226909,0.049699611655809606,model,,5,-6.938893903907228e-18,-3.469446951953614e-18,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.010559222648823113,0.12466306653320523,physical_units,,0,0.0,0.0,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.011951248849910015,0.14109744439353028,trace_centered,,0,0.0,0.0,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,0,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.010559222648823113,0.12466306653320523,model,,0,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0008562226978993775,-0.010108636848127007,physical_units,,1,0.0,0.0,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.0005358035031875248,0.006325741012198045,trace_centered,,1,0.0,0.0,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,1,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0008562226978993775,-0.010108636848127007,model,,1,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.00464241986863568,0.05480879759868568,physical_units,,2,0.0,0.0,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.0060344460697225825,0.07124317545901072,trace_centered,,2,0.0,0.0,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,2,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.00464241986863568,0.05480879759868568,model,,2,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.001935599757638956,0.02285185277299699,physical_units,,3,-3.469446951953614e-18,-2.168404344971009e-19,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",0.003327625958725858,0.03928623063332204,trace_centered,,3,-3.469446951953614e-18,-2.168404344971009e-19,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,3,-3.469446951953614e-18,-2.168404344971009e-19,CTRL
added_length,generationtime,"$\Delta$, $\tau$",0.0019355997576389558,0.022851852772996988,model,,3,-3.469446951953614e-18,-2.168404344971009e-19,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0049826780423302,-0.058825914081258805,physical_units,,4,0.0,0.0,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",-0.0035906518412432975,-0.04239153622093375,trace_centered,,4,0.0,0.0,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,4,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0049826780423302,-0.058825914081258805,model,,4,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0024549497209911115,-0.02898334191652817,physical_units,,5,0.0,0.0,CTRL
added_length,generationtime,"$\delta \Delta$, $\delta \tau$",-0.0010629235199042092,-0.012548964056203118,trace_centered,,5,0.0,0.0,CTRL
added_length,generationtime,"$\overline{\Delta}$, $\overline{\tau}$",-0.0013920262010869023,-0.01643437786032505,time_averages,,5,0.0,0.0,CTRL
added_length,generationtime,"$\Delta$, $\tau$",-0.0024549497209911115,-0.02898334191652817,model,,5,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.03293942456773255,-0.09963048486172747,physical_units,,0,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",-0.023166177548522134,-0.07006975780059915,trace_centered,,0,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,0,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.03293942456773255,-0.09963048486172747,model,,0,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",0.019537573627720597,0.0590944729331529,physical_units,,1,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",0.029310820646931014,0.08865519999428122,trace_centered,,1,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,1,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",0.019537573627720597,0.0590944729331529,model,,1,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.03049340496550212,-0.09223211278481408,physical_units,,2,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",-0.020720157946291704,-0.06267138572368576,trace_centered,,2,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,2,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.03049340496550212,-0.09223211278481408,model,,2,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.005860848102792702,-0.017727059468858466,physical_units,,3,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",0.003912398916417714,0.011833667592269852,trace_centered,,3,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,3,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.005860848102792702,-0.017727059468858466,model,,3,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.038010340594224666,-0.11496827017651483,physical_units,,4,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",-0.02823709357501425,-0.08540754311538651,trace_centered,,4,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,4,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",-0.038010340594224666,-0.11496827017651483,model,,4,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",0.036337177308754014,0.10990752392572635,physical_units,,5,0.0,0.0,CTRL
added_length,length_birth,"$\delta \Delta$, $\delta x_0$",0.04611042432796443,0.13946825098685467,trace_centered,,5,0.0,0.0,CTRL
added_length,length_birth,"$\overline{\Delta}$, $\overline{x_0}$",-0.009773247019210417,-0.02956072706112832,time_averages,,5,0.0,0.0,CTRL
added_length,length_birth,"$\Delta$, $x_0$",0.036337177308754014,0.10990752392572635,model,,5,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.004433778056274751,0.007534064288892747,physical_units,,0,1.734723475976807e-18,8.673617379884035e-19,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",0.02508382591387562,0.042623504074382104,trace_centered,,0,1.734723475976807e-18,8.673617379884035e-19,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,0,1.734723475976807e-18,8.673617379884035e-19,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.0044337780562747516,0.007534064288892748,model,,0,1.734723475976807e-18,8.673617379884035e-19,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.040207270400703314,0.06832190430711575,physical_units,,1,0.0,0.0,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",0.060857318258304184,0.1034113440926051,trace_centered,,1,0.0,0.0,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,1,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.040207270400703314,0.06832190430711575,model,,1,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",-0.028600382866270844,-0.04859898724440765,physical_units,,2,0.0,0.0,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",-0.007950335008669974,-0.013509547458918296,trace_centered,,2,0.0,0.0,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,2,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",-0.028600382866270844,-0.04859898724440765,model,,2,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.029646467299302592,0.05037653841409631,physical_units,,3,0.0,0.0,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",0.05029651515690346,0.08546597819958567,trace_centered,,3,0.0,0.0,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,3,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.029646467299302592,0.05037653841409631,model,,3,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",-0.08900239934136317,-0.1512366631781587,physical_units,,4,0.0,0.0,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",-0.0683523514837623,-0.11614722339266934,trace_centered,,4,0.0,0.0,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,4,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",-0.08900239934136317,-0.1512366631781587,model,,4,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.05879156049102301,0.09990112061582324,physical_units,,5,0.0,0.0,CTRL
added_length,length_final,"$\delta \Delta$, $\delta x_\tau$",0.07944160834862388,0.13499056040131258,trace_centered,,5,0.0,0.0,CTRL
added_length,length_final,"$\overline{\Delta}$, $\overline{x_\tau}$",-0.02065004785760087,-0.035089439785489354,time_averages,,5,0.0,0.0,CTRL
added_length,length_final,"$\Delta$, $x_\tau$",0.05879156049102301,0.09990112061582324,model,,5,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",-0.006556875745156856,-0.051825017918204874,physical_units,,0,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",-0.010039060510800613,-0.07934792591402669,trace_centered,,0,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,0,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",-0.006556875745156855,-0.05182501791820487,model,,0,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.0038537565907503903,0.030459781781828062,physical_units,,1,0.0,0.0,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",0.000371571825106633,0.002936873786006246,trace_centered,,1,0.0,0.0,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,1,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.0038537565907503903,0.030459781781828062,model,,1,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",-0.004034355689614703,-0.03188722251708494,physical_units,,2,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",-0.00751654045525846,-0.05941013051290675,trace_centered,,2,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,2,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",-0.004034355689614702,-0.03188722251708493,model,,2,6.938893903907228e-18,8.673617379884035e-19,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.005237606993890543,0.04139762393810607,physical_units,,3,0.0,0.0,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",0.001755422228246786,0.013874715942284259,trace_centered,,3,0.0,0.0,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,3,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.005237606993890543,0.04139762393810607,model,,3,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.005621928183582287,0.044435267675191105,physical_units,,4,0.0,0.0,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",0.00213974341793853,0.01691235967936929,trace_centered,,4,0.0,0.0,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,4,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.005621928183582287,0.044435267675191105,model,,4,0.0,0.0,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.0003122321560124864,0.0024678578196237803,physical_units,,5,-8.673617379884035e-19,-1.0842021724855044e-19,CTRL
added_length,growth_rate,"$\delta \Delta$, $\delta \alpha$",-0.003169952609631271,-0.025055050176198038,trace_centered,,5,-8.673617379884035e-19,-1.0842021724855044e-19,CTRL
added_length,growth_rate,"$\overline{\Delta}$, $\overline{\alpha}$",0.0034821847656437573,0.027522907995821817,time_averages,,5,-8.673617379884035e-19,-1.0842021724855044e-19,CTRL
added_length,growth_rate,"$\Delta$, $\alpha$",0.0003122321560124863,0.0024678578196237794,model,,5,-8.673617379884035e-19,-1.0842021724855044e-19,CTRL
generationtime,generationtime,$\tau$,0.0028801775147928974,0.18137570208472564,physical_units,,0,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,0.00316631712058336,0.1993949983357151,trace_centered,,0,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,0,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.0028801775147928974,0.18137570208472564,model,,0,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,-0.00045040027845457764,-0.02836341381886286,physical_units,,1,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,-0.00016426067266411528,-0.010344117567873418,trace_centered,,1,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,1,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,-0.00045040027845457764,-0.02836341381886286,model,,1,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.0018098677340758784,0.1139742357068253,physical_units,,2,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,0.002096007339866341,0.13199353195781474,trace_centered,,2,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,2,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.0018098677340758784,0.1139742357068253,model,,2,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.001287069265576054,0.08105163326792898,physical_units,,3,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,0.0015732088713665165,0.09907092951891842,trace_centered,,3,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,3,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.001287069265576054,0.08105163326792898,model,,3,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.00023799164636268782,0.014987236629557586,physical_units,,4,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,0.0005241312521531502,0.03300653288054703,trace_centered,,4,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,4,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,0.00023799164636268782,0.014987236629557586,model,,4,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,-0.0003136964845109632,-0.019754657422140685,physical_units,,5,0.0,0.0,CTRL
generationtime,generationtime,$\delta \tau$,-2.7556878720500855e-05,-0.001735361171151243,trace_centered,,5,0.0,0.0,CTRL
generationtime,generationtime,$\overline{\tau}$,-0.00028613960579046237,-0.01801929625098944,time_averages,,5,0.0,0.0,CTRL
generationtime,generationtime,$\tau$,-0.0003136964845109632,-0.019754657422140685,model,,5,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.005807637760562648,-0.09369787657051518,physical_units,,0,0.0,0.0,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",-0.004882318352019104,-0.07876917968815049,trace_centered,,0,0.0,0.0,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,0,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.005807637760562648,-0.09369787657051518,model,,0,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",0.004205441682065148,0.06784874881942793,physical_units,,1,0.0,0.0,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",0.005130761090608692,0.08277744570179262,trace_centered,,1,0.0,0.0,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,1,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",0.004205441682065148,0.06784874881942793,model,,1,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.007209538624011184,-0.11631552930352133,physical_units,,2,0.0,0.0,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",-0.00628421921546764,-0.10138683242115665,trace_centered,,2,0.0,0.0,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,2,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.007209538624011184,-0.11631552930352133,model,,2,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.0038089954220122866,-0.061452659002407956,physical_units,,3,-1.3877787807814457e-17,-4.336808689942018e-19,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",-0.0028836760134687434,-0.046523962120043276,trace_centered,,3,-1.3877787807814457e-17,-4.336808689942018e-19,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,3,-1.3877787807814457e-17,-4.336808689942018e-19,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.003808995422012287,-0.06145265900240797,model,,3,-1.3877787807814457e-17,-4.336808689942018e-19,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.008761271215453288,-0.14135050132100854,physical_units,,4,0.0,0.0,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",-0.007835951806909745,-0.12642180443864387,trace_centered,,4,0.0,0.0,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,4,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",-0.008761271215453288,-0.14135050132100854,model,,4,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",0.00399539622001975,0.0644599675991922,physical_units,,5,0.0,0.0,CTRL
generationtime,length_birth,"$\delta \tau$, $\delta x_0$",0.004920715628563293,0.07938866448155689,trace_centered,,5,0.0,0.0,CTRL
generationtime,length_birth,"$\overline{\tau}$, $\overline{x_0}$",-0.0009253194085435434,-0.014928696882364687,time_averages,,5,0.0,0.0,CTRL
generationtime,length_birth,"$\tau$, $x_0$",0.00399539622001975,0.0644599675991922,model,,5,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.004751584888260463,0.04306732098830448,physical_units,,0,0.0,0.0,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.007068930497890902,0.06407123222166336,trace_centered,,0,0.0,0.0,CTRL
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,0,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.004751584888260463,0.04306732098830448,model,,0,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.003349218984165768,0.030356584685577743,physical_units,,1,0.0,0.0,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.005666564593796207,0.05136049591893663,trace_centered,,1,0.0,0.0,CTRL
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,1,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.003349218984165768,0.030356584685577743,model,,1,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.0025671187553755054,-0.023267800124124223,physical_units,,2,0.0,0.0,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",-0.0002497731457450662,-0.002263888890765338,trace_centered,,2,0.0,0.0,CTRL
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,2,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.0025671187553755054,-0.023267800124124223,model,,2,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.0018733956643733254,-0.016980046513533163,physical_units,,3,0.0,0.0,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.0004439499452571138,0.004023864719825722,trace_centered,,3,0.0,0.0,CTRL
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,3,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.0018733956643733254,-0.016980046513533163,model,,3,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.013743949257783501,-0.12457213503527009,physical_units,,4,0.0,0.0,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",-0.011426603648153063,-0.10356822380191122,trace_centered,,4,0.0,0.0,CTRL
generationtime,length_final,"$\overline{\tau}$, $\overline{x_\tau}$",-0.002317345609630439,-0.021003911233358884,time_averages,,4,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",-0.013743949257783501,-0.12457213503527009,model,,4,0.0,0.0,CTRL
generationtime,length_final,"$\tau$, $x_\tau$",0.001540446499028625,0.01396226846391532,physical_units,,5,-1.734723475976807e-18,-2.168404344971009e-19,CTRL
generationtime,length_final,"$\delta \tau$, $\delta x_\tau$",0.003857792108659064,0.034966179697274204,trace_centered,,5,-1.734723475976807e-18,-2.168404344971009e-19,CTRL
