dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,11.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.04252612411041895, 0.05098555721097624, 0.05729175788894511, 0.06353846048978162, 0.0678209156632723, 0.06900935617847552, 0.07200912709209054, 0.07383620769980363, 0.07507231989564671, 0.07754569442762564, 0.07860134389957599, 0.07956037976473776, 0.08149995682505684, 0.08204798176481233, 0.0827849305464374, 0.08441429538324063]","[0.04664358 0.0520348  0.05646426 0.06027034 0.06363378 0.06666383
 0.06943211 0.07198845 0.07436905 0.07660116 0.07870582 0.08069971
 0.08259624 0.08440644 0.08613943 0.0878029 ]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,11.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.0584115818717522, 0.06477280108461123, 0.06862881754456741, 0.07381658100815618, 0.07541233893451196, 0.07716559053673969, 0.08036203620664681, 0.08081469199998949, 0.0819649562431284, 0.08383570481748119, 0.08403235218265515, 0.08479269277209234, 0.08647484661624025, 0.08643610621024506, 0.08677149084874113, 0.08785471304897667]","[0.06110755 0.06533856 0.06868876 0.07148677 0.0739028  0.07603722
 0.07795458 0.07969896 0.08130194 0.08278693 0.08417184 0.08547066
 0.08669456 0.08785261 0.08895227 0.08999978]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,11.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.03468550411933171, 0.04875445323947007, 0.055019994712776715, 0.06086488712914501, 0.06974503194652226, 0.07735027740863522, 0.08490662531091997, 0.09353900674742935, 0.10047532175920067, 0.10691219440530186, 0.11413464186466853, 0.11962685604181805, 0.12436874503969912, 0.12887824483299123, 0.13213718371291214, 0.13491457655010808]","[0.03628808 0.04587485 0.05465351 0.06285467 0.07061309 0.07801625
 0.08512502 0.09198398 0.09862698 0.10508052 0.11136585 0.11750034
 0.12349841 0.12937222 0.13513212 0.14078705]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,11.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.07042550673024538, 0.09165647735695771, 0.10475663727450106, 0.11613867141215799, 0.12816919044905398, 0.13686587585235585, 0.1446041827371837, 0.15165183398099594, 0.15698001295048664, 0.16167867463373573, 0.16619837951485958, 0.16996309987418198, 0.17292764972458752, 0.17600544825338882, 0.17875297939262322, 0.18079285792655006]","[0.0785802  0.09176402 0.10303477 0.11302035 0.12206739 0.13039094
 0.13813515 0.14540213 0.15226734 0.15878836 0.1650103  0.17096929
 0.17669477 0.1822111  0.18753872 0.19269498]",$f_n e^{\phi_{n}}$,mean (short)
Trace,12.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.0463047480733974, 0.05783734691464364, 0.06242201348402864, 0.07017760901583871, 0.07377350851425105, 0.0746154833787374, 0.07800463537487483, 0.08038196980412608, 0.08115859037339522, 0.08388502794426471, 0.08596278087331492, 0.08619571876988937, 0.08852845442723285, 0.09049008105220724, 0.09048473418198687, 0.09243721547220944]","[0.05137146 0.05717941 0.06194186 0.06602787 0.06963422 0.07287971
 0.07584214 0.0785756  0.08111933 0.08350286 0.08574898 0.08787573
 0.08989763 0.09182658 0.09367247 0.09544358]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,12.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.06315933628866031, 0.07115617797110035, 0.073586459090326, 0.07917912588199319, 0.08264692925205047, 0.08297479034577855, 0.08639748865328534, 0.08851216567349424, 0.08819974148930136, 0.09016459341077813, 0.09156585723052744, 0.09151459892759227, 0.09305977245562164, 0.09429264125283805, 0.09436759117293309, 0.09592378165283856]","[0.06610572 0.07070908 0.0743553  0.07740129 0.08003198 0.08235645
 0.08444483 0.08634505 0.08809144 0.08970947 0.09121858 0.09263401
 0.09396791 0.09523013 0.0964288  0.09757071]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,12.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.042498334490446155, 0.054921329131235645, 0.06636905316294482, 0.07656828883405971, 0.08485615633587484, 0.09437411910425354, 0.10302833938002025, 0.10967980745557054, 0.11720864733829599, 0.12238463146128387, 0.12654315156770526, 0.13212666311667123, 0.1367496431988218, 0.14121551278869457, 0.14704459131656147, 0.15238580854131298]","[0.04506578 0.05595276 0.06576762 0.07482698 0.08331351 0.09134455
 0.09900108 0.10634194 0.11341155 0.12024448 0.1268683  0.13330544
 0.13957446 0.1456909  0.15166801 0.15751713]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,12.0,[ 5  7  9 11 13 15 17 19 21 23 25 27 29 31 33 35],"[0.07460983148589523, 0.09021600698247363, 0.10717453471916953, 0.1198725050355511, 0.132174369231107, 0.14496507337267073, 0.15525225435216647, 0.16595727574914496, 0.17724611235746876, 0.18614135707398835, 0.19463673466510012, 0.20235444167736574, 0.20853448887917056, 0.2143795209249729, 0.21929330321339566, 0.22334037059246056]","[0.07593288 0.09215428 0.10649272 0.11952761 0.13158781 0.14288186
 0.15355212 0.16370107 0.17340545 0.18272456 0.19170538 0.20038589
 0.20879736 0.21696587 0.22491348 0.23265905]",$f_n e^{\phi_{n}}$,mean (short)
Trace,13.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.027644049925274083, 0.03188338010711849, 0.03862484409917297, 0.04350019618047413, 0.04589271730667158, 0.05002771591203084, 0.05276934674113757, 0.05430669055575252, 0.05659741061006099, 0.0580835743001628, 0.058924340505745354, 0.06036060937299045]","[0.02858423 0.03351207 0.0377393  0.04149442 0.04490394 0.0480465
 0.05097493 0.05372671 0.05632958 0.05880472 0.06116876 0.06343502]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,13.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.042390150667332344, 0.04723293293823496, 0.054077472841672344, 0.05766539994760595, 0.05951942724184697, 0.06283161530443519, 0.0645631734321576, 0.0652761908576256, 0.06680362583382876, 0.06798692933573466, 0.06852736926858885, 0.06962388003349328]","[0.04416464 0.0487011  0.05239086 0.05553681 0.05829936 0.06077481
 0.06302599 0.06509636 0.06701741 0.0688127  0.07050041 0.07209488]",$f_n e^{\phi_{n}}$,mean (short)
