dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Trace,119.0,[ 5  9 13],"[0.49503893072164895, 0.6855329499298767, 0.86982492679547]",[0.4924033  0.69510843 0.86243431],$\tau$,dfa (short)
Shuffled,119.0,[ 5  9 13],"[0.5329788101328428, 0.6339340690090847, 0.711885073863566]",[0.53236327 0.63584045 0.71057135],$\tau$,dfa (short)
Trace,120.0,[ 5  9 13],"[0.469548613678064, 0.6517954977806072, 0.747583520321409]",[0.4745309  0.63416209 0.76030329],$\tau$,dfa (short)
Shuffled,120.0,[ 5  9 13],"[0.5684769480719819, 0.7346332341199802, 0.8947552501318699]",[0.56524481 0.7455985  0.88663746],$\tau$,dfa (short)
Trace,121.0,[ 5  9 13],"[0.5264391962506694, 0.7267241919070884, 0.8225298776463962]",[0.53283488 0.704275   0.83856088],$\tau$,dfa (short)
Shuffled,121.0,[ 5  9 13],"[0.4983486467207896, 0.6930158278946622, 0.8181959197065982]",[0.50146895 0.68186657 0.82639999],$\tau$,dfa (short)
Trace,122.0,[ 5  9 13],"[0.41507196279167485, 0.6521493599862951, 0.8459305078536581]",[0.41652286 0.64626298 0.850662  ],$\tau$,dfa (short)
Shuffled,122.0,[ 5  9 13],"[0.5534117471571165, 0.7016380895307874, 0.8176452632530207]",[0.55302188 0.70292409 0.81672474],$\tau$,dfa (short)
Trace,123.0,[ 5  9 13],"[0.42521438083804974, 0.6523781630571158, 0.8821929057850402]",[0.42297777 0.66137973 0.87478735],$\tau$,dfa (short)
Shuffled,123.0,[ 5  9 13],"[0.44641142865054345, 0.5950405044578466, 0.6650307069924926]",[0.4511853  0.57881886 0.67643476],$\tau$,dfa (short)
Trace,125.0,[ 5  9 13 17 21 25],"[0.49878279686563454, 0.7169682708961886, 0.8015866834264141, 0.8605278388378806, 0.9197079042177609, 0.931505468448323]",[0.53257777 0.66703978 0.76792134 0.85101666 0.92275387 0.98647643],$\tau$,dfa (short)
Shuffled,125.0,[ 5  9 13 17 21 25],"[0.475343713408386, 0.6942829658908616, 0.8561755675131411, 0.990195218126334, 1.0341104527372407, 1.0709408809522492]",[0.4986076  0.67562741 0.81706269 0.93859059 1.04691539 1.14564755],$\tau$,dfa (short)
Trace,126.0,[ 5  9 13 17 21 25],"[0.5553067779196229, 0.7124403610121738, 0.8603069454695849, 0.9589657890203233, 1.0658332940303772, 1.1704659748193031]",[0.55035636 0.72204743 0.85573375 0.96862968 1.0679492  1.15752229],$\tau$,dfa (short)
Shuffled,126.0,[ 5  9 13 17 21 25],"[0.4452654701449493, 0.6241946792321335, 0.7709764626597826, 0.9167481161486947, 1.0481847550740166, 1.1601678888611744]",[0.44161347 0.62741564 0.78157184 0.91743514 1.04088739 1.15516289],$\tau$,dfa (short)
Trace,131.0,[ 5  9 13 17 21 25 29 33],"[0.503971650074865, 0.657294252276342, 0.7490704860382023, 0.8177757997140421, 0.8851541763005891, 0.9462339349574925, 0.9929458914397259, 1.0432281362396367]","[0.51491542 0.64296616 0.73880447 0.81761717 0.88557336 0.94587745
 1.00043688 1.05049152]",$\tau$,dfa (short)
Shuffled,131.0,[ 5  9 13 17 21 25 29 33],"[0.5375285846310468, 0.7463510093392264, 0.8812750688919895, 0.9321973942782336, 0.9655863099136933, 1.0091006026094702, 1.0352513599743995, 1.041192273291783]","[0.58643535 0.71587284 0.81100493 0.88828974 0.95431768 1.01247786
 1.0647719  1.11249255]",$\tau$,dfa (short)
Trace,132.0,[ 5  9 13 17 21 25 29 33],"[0.42513229245298556, 0.6479659170476141, 0.8376826388478524, 1.0124403038807388, 1.1228489190660418, 1.2101464244595639, 1.2834375106242657, 1.346111108689425]","[0.44781428 0.64324534 0.80681074 0.95181639 1.0841636  1.20711301
 1.32270149 1.43230677]",$\tau$,dfa (short)
