dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,18.0,[5 7 9],"[0.06364817172363818, 0.07657004894214885, 0.0856458170034373]",[0.06391731 0.07581811 0.08613103],$f_n e^{\phi_{n}}$,mean (short)
Trace,19.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.044798656998693814, 0.04984959859292914, 0.05686393810046378, 0.05943046433968884, 0.0628514997259012, 0.06511021104987176, 0.06703845270832326, 0.06880219162791786, 0.06933697199552752, 0.07111828351405801, 0.07250072839583895, 0.0727929898433371]","[0.04645175 0.05115079 0.0549681  0.05821971 0.06107284 0.0636278
 0.06594998 0.06808459 0.07006436 0.07191379 0.07365177 0.07529316]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,19.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.05664923072161806, 0.06373267538267649, 0.0662822327710114, 0.06906563038816105, 0.07102750095813554, 0.07114252616693414, 0.0730892850348163, 0.07463239788907158, 0.07461404577325191, 0.07598268697234094, 0.07731170313194101, 0.07714650157191834]","[0.05918166 0.06263636 0.06534763 0.06759656 0.06952768 0.07122571
 0.07274485 0.074122   0.07538346 0.07654869 0.07763252 0.0786465 ]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,19.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.03925798924605998, 0.05815525370622544, 0.06147839274740485, 0.07214010723830332, 0.082425812990978, 0.08525167926854535, 0.09409893950210788, 0.1029523410039698, 0.10661466888998467, 0.11332980735308211, 0.11846871906158037, 0.12197329181241089]","[0.04285487 0.05314942 0.06242138 0.07097337 0.07897982 0.08655273
 0.09376935 0.10068577 0.10734434 0.11377799 0.12001297 0.12607065]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,19.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.07533371602358103, 0.10150447622109193, 0.11276303814206708, 0.13499439673606906, 0.15051123007729983, 0.15990928698223972, 0.17220562555453928, 0.181907633590859, 0.18883548824631427, 0.19666980403650647, 0.20392047808687866, 0.20933586444996233]","[0.08099415 0.09888894 0.11478903 0.12930174 0.14277325 0.15542383
 0.16740431 0.17882349 0.18976306 0.20028623 0.21044318 0.22027455]",$f_n e^{\phi_{n}}$,mean (short)
Trace,20.0,[ 5  7  9 11 13 15],"[0.02444668797935543, 0.03181862803351218, 0.03527776808086548, 0.0379255546368744, 0.036946673460503704, 0.03783790647964993]",[0.02646574 0.03010695 0.0331498  0.03579883 0.03816485 0.04031558],$f_n e^{\phi_{n}}$,dfa (short)
Trace,20.0,[ 5  7  9 11 13 15],"[0.03957598525829063, 0.04251819151626373, 0.045451561983069357, 0.04781244326984533, 0.047423154236434506, 0.049410085343097265]",[0.03987985 0.04266641 0.04487401 0.04671848 0.04831166 0.04971953],$f_n e^{\phi_{n}}$,mean (short)
Shuffled,20.0,[ 5  7  9 11 13 15],"[0.03188984874202601, 0.035165888395884214, 0.04442147995425409, 0.04795862114581797, 0.05024468536793806, 0.05330488756118209]",[0.03155215 0.03728664 0.04223986 0.04666333 0.0506971  0.05442865],$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,20.0,[ 5  7  9 11 13 15],"[0.0487493617135295, 0.05481518333132025, 0.06568535236433586, 0.07367225617076421, 0.08003096881369276, 0.08493550009753512]",[0.04776118 0.05711452 0.06527698 0.07262447 0.07936807 0.08564051],$f_n e^{\phi_{n}}$,mean (short)
Trace,21.0,[ 5  7  9 11 13],"[0.03431146633933705, 0.04133063190042401, 0.04543847825735245, 0.046377132842328556, 0.047917410078589136]",[0.03559126 0.03996554 0.04357997 0.04669936 0.04946583],$f_n e^{\phi_{n}}$,dfa (short)
Trace,21.0,[ 5  7  9 11 13],"[0.04669892314160373, 0.0522622615283173, 0.05188065890074054, 0.054341150002463215, 0.05727413304051776]",[0.0473226  0.0504478  0.05291595 0.05497315 0.05674661],$f_n e^{\phi_{n}}$,mean (short)
Shuffled,21.0,[ 5  7  9 11 13],"[0.03865491941048595, 0.05067974417973008, 0.05577617686676484, 0.059243422488766684, 0.06225491831144547]",[0.04060875 0.04780962 0.05400924 0.05953193 0.06455781],$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,21.0,[ 5  7  9 11 13],"[0.06637176311647455, 0.07653135959861775, 0.0810662454504833, 0.08810934293096873, 0.09264350049189211]",[0.06694056 0.07514241 0.08191753 0.0877634  0.09294691],$f_n e^{\phi_{n}}$,mean (short)
Trace,22.0,[ 5  7  9 11 13 15 17],"[0.024868038894392555, 0.0355997702817865, 0.0390279367363312, 0.03974432034627322, 0.040934671622630876, 0.042028222004781755, 0.04228821357198159]","[0.02833241 0.03224676 0.0355193  0.03836925 0.04091544 0.04323048
 0.04536246]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,22.0,[ 5  7  9 11 13 15 17],"[0.04007748601500485, 0.04417088389014555, 0.047449632516944784, 0.048492083216167825, 0.051125794909340556, 0.05373670188964712, 0.05337890654108026]","[0.04050993 0.0439382  0.04668677 0.04900441 0.0510213  0.05281489
 0.05443527]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,22.0,[ 5  7  9 11 13 15 17],"[0.02503956644474348, 0.0324695651268953, 0.034736342517398905, 0.039274349479110154, 0.040946065870486555, 0.04355502286359332, 0.04637687713603789]","[0.02622    0.0307765  0.03468918 0.03816763 0.04132796 0.04424243
 0.04695958]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,22.0,[ 5  7  9 11 13 15 17],"[0.03857416558294669, 0.04232202014554638, 0.04722128108713408, 0.049866187521306164, 0.050790798223443796, 0.053303695021936166, 0.055467259147625576]","[0.03880472 0.04285285 0.04614959 0.04896317 0.05143582 0.05365299
 0.05567045]",$f_n e^{\phi_{n}}$,mean (short)
Trace,24.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.023293073085341703, 0.03256550066953635, 0.036700531515523854, 0.040630142316154715, 0.04393947713762168, 0.04577622750760295, 0.04770002967269972, 0.049661596910072964, 0.05044794472440125, 0.05157460392250067, 0.05271558054199885, 0.05355336027530173]","[0.0268708  0.03123878 0.03495843 0.03824409 0.04121366 0.04394014
 0.04647232 0.04884472 0.05108282 0.053206   0.05522946 0.05716534]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,24.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.04071013052764088, 0.04790073035472194, 0.05050809918111172, 0.05397400694702351, 0.05725318350001188, 0.05919609100207458, 0.06101995998656425, 0.06265261711343184, 0.0644348175639548, 0.06616853627580137, 0.06781760941456216, 0.069418648398508]","[0.0422345  0.04670108 0.05034272 0.05345336 0.05618902 0.05864348
 0.06087802 0.06293508 0.06484542 0.0666321  0.06831291 0.06990191]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,24.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.025040237610012103, 0.03437995711436649, 0.03862632952312747, 0.04492575375871008, 0.05025031912332759, 0.05331369409605479, 0.05631548764128951, 0.05847750110159333, 0.059590929826777855, 0.06062675613774757, 0.06207511990122808, 0.062472141096812095]","[0.02819014 0.03362914 0.03836568 0.04262239 0.0465241  0.05014916
 0.05355064 0.05676649 0.05982493 0.06274765 0.06555177 0.06825105]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,24.0,[ 5  7  9 11 13 15 17 19 21 23 25 27],"[0.04651873834496685, 0.05748397943628331, 0.06228637107349969, 0.0670299199088876, 0.07072897382476738, 0.07275442263778506, 0.07484691326965472, 0.07739056816079669, 0.07824299961258763, 0.07963155007750435, 0.08132421191946579, 0.08209209655430437]","[0.05054504 0.05611254 0.06066744 0.06456853 0.06800677 0.07109724
 0.07391524 0.07651304 0.07892854 0.08119024 0.08332011 0.08533552]",$f_n e^{\phi_{n}}$,mean (short)
Trace,25.0,[ 5  7  9 11 13 15 17],"[0.033351750891479966, 0.03583037052680174, 0.040479566570723886, 0.04210298677936974, 0.04346330752042283, 0.04603610849000225, 0.047003899342116844]","[0.03327117 0.03667709 0.03944655 0.04180734 0.04388006 0.0457371
 0.04742568]",$f_n e^{\phi_{n}}$,dfa (short)
Trace,25.0,[ 5  7  9 11 13 15 17],"[0.04577002863911216, 0.04665835192396544, 0.04900334553872331, 0.05074313221964862, 0.050582260266850525, 0.05186455496780878, 0.05232493947864957]","[0.04556039 0.04738235 0.04879056 0.04994499 0.05092683 0.05178323
 0.05254407]",$f_n e^{\phi_{n}}$,mean (short)
Shuffled,25.0,[ 5  7  9 11 13 15 17],"[0.02954591578677404, 0.0421871071197501, 0.050638418397034535, 0.057111094297994686, 0.0628603159203691, 0.06583936716829346, 0.06626437305215405]","[0.03228795 0.04032456 0.04760671 0.05435478 0.06069643 0.06671397
 0.07246433]",$f_n e^{\phi_{n}}$,dfa (short)
Shuffled,25.0,[ 5  7  9 11 13 15 17],"[0.049681952305187876, 0.06004020645641153, 0.06546119682495662, 0.06831974918509147, 0.06919799185985911, 0.07066482526851077, 0.07177023782774329]","[0.05278281 0.05805227 0.06232847 0.06596804 0.06915948 0.07201581
 0.07461065]",$f_n e^{\phi_{n}}$,mean (short)
Trace,26.0,[5 7 9],"[0.05419385056722588, 0.06577833977091344, 0.07757472560652653]",[0.05401626 0.06628526 0.07723456],$f_n e^{\phi_{n}}$,dfa (short)
Trace,26.0,[5 7 9],"[0.07783727014896942, 0.08372205254858024, 0.09238722891146675]",[0.07728367 0.08513143 0.09150856],$f_n e^{\phi_{n}}$,mean (short)
