dataset,lineage_ID,window_sizes,y_to_regress,best_fit_line,variable,kind
Shuffled,45.0,[ 5  9 13 17],"[0.4543206851509662, 0.7183282888167254, 0.9059634004988445, 0.9935501278514406]",[0.46827047 0.68779662 0.87481013 1.04259422],$x_0$,dfa (short)
Trace,46.0,[ 5  9 13 17],"[0.3248722283135919, 0.6952414778168025, 1.0430001196940244, 1.2955949812323182]",[0.33651799 0.65981389 1.0054439  1.36714411],$x_0$,dfa (short)
Shuffled,46.0,[ 5  9 13 17],"[0.4504732704101042, 0.628235374810399, 0.7282506991684619, 0.846319582766086]",[0.45480693 0.61301026 0.738877   0.84671985],$x_0$,dfa (short)
Trace,47.0,[ 5  9 13],"[0.34764297696136215, 0.6847274763000087, 0.9054850595272763]",[0.3555279  0.64596402 0.93853502],$x_0$,dfa (short)
Shuffled,47.0,[ 5  9 13],"[0.3919486842537838, 0.6937998576256215, 0.790027507251925]",[0.40601606 0.63305534 0.83583537],$x_0$,dfa (short)
Trace,48.0,[ 5  9 13],"[0.44947594665124896, 0.8390209296744764, 0.9178954782316854]",[0.47092794 0.74329215 0.9889139 ],$x_0$,dfa (short)
Shuffled,48.0,[ 5  9 13],"[0.5367757866070366, 0.6636767414090748, 0.7118753269100657]",[0.54201703 0.64712939 0.72301847],$x_0$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.30937449909218595, 0.7234351216442114, 1.0894363551862418, 1.434230887119581, 1.7749178974318105, 2.0716440902464095, 2.2700436446436965, 2.4046739690243375]","[0.35404768 0.66972285 0.99789451 1.33484398 1.67861848 2.02800138
 2.38215762 2.74047666]",$x_\tau$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.4150861497552063, 0.7135645094732025, 0.8841355392053427, 1.0052801001857274, 1.0921457227627387, 1.156527153595628, 1.2118276522926459, 1.276022951890967]","[0.47025058 0.65661167 0.80911259 0.94227363 1.06242193 1.17301019
 1.27617432 1.3733475 ]",$x_\tau$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33],"[0.3982476786186538, 0.6962960167563701, 0.9368426283952869, 1.1975934734886078, 1.4047026195912438, 1.5913551959880072, 1.7832193288583162, 1.915408004394835]","[0.41563105 0.67867485 0.9223327  1.15366319 1.37605514 1.59148911
 1.80125791 2.00626832]",$x_\tau$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33],"[0.46269213809642395, 0.7231027899306001, 0.881737098677134, 1.022118925278413, 1.092564600640433, 1.1402955449561827, 1.1950886666218736, 1.2376266079669476]","[0.50924786 0.68674673 0.82802384 0.94910423 1.05682041 1.15484411
 1.24541971 1.33003837]",$x_\tau$,dfa (short)
Trace,17.0,[ 5  9 13],"[0.3987257280668225, 0.8009693465193961, 1.0859042062351887]",[0.40697521 0.75946216 1.12203802],$x_\tau$,dfa (short)
Shuffled,17.0,[ 5  9 13],"[0.5938941324485536, 0.6317041339753916, 0.6477486822784587]",[0.5951417  0.62826902 0.64992504],$x_\tau$,dfa (short)
Trace,18.0,[ 5  9 13],"[0.2893671879580806, 0.6009933566170991, 0.9060815190360341]",[0.29147073 0.5897879  0.91663287],$x_\tau$,dfa (short)
Shuffled,18.0,[ 5  9 13],"[0.4755611201251949, 0.5814539150579271, 0.7056135017917156]",[0.47058942 0.5975511  0.69385913],$x_\tau$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.26649662024962417, 0.6304671963560522, 0.9638532140655455, 1.2339281682580165]",[0.27873108 0.58620308 0.93332733 1.31035056],$x_\tau$,dfa (short)
Shuffled,45.0,[ 5  9 13 17],"[0.5171278917532135, 0.7625166286147028, 0.9818089126457235, 1.1861732853421556]",[0.5152026  0.76720739 0.98424303 1.18040005],$x_\tau$,dfa (short)
Trace,46.0,[ 5  9 13 17],"[0.4256839232144853, 0.7315696396280066, 0.9432357918717292, 1.1520647890205944]",[0.43508292 0.700996   0.94472724 1.17448125],$x_\tau$,dfa (short)
Shuffled,46.0,[ 5  9 13 17],"[0.4477270269573375, 0.6628103026825792, 0.7197159250749543, 0.7512367984715973]",[0.47094716 0.60539736 0.70839369 0.79442542],$x_\tau$,dfa (short)
Trace,47.0,[ 5  9 13],"[0.34782800645975676, 0.6713546503950735, 0.9263524111923158]",[0.35268608 0.64758916 0.94711975],$x_\tau$,dfa (short)
Shuffled,47.0,[ 5  9 13],"[0.4165275024749247, 0.6898969780509892, 0.7786216014674935]",[0.42929587 0.6378386  0.81712193],$x_\tau$,dfa (short)
Trace,48.0,[ 5  9 13],"[0.6372709283768682, 0.8358711359901558, 0.982772769555661]",[0.63804342 0.83324405 0.98467768],$x_\tau$,dfa (short)
Shuffled,48.0,[ 5  9 13],"[0.5183170865817552, 0.7951921335059192, 0.9840942512622627]",[0.52272631 0.77788044 0.99750961],$x_\tau$,dfa (short)
Trace,15.0,[ 5  9 13 17 21 25 29 33],"[0.30028940490621353, 0.6657825374476972, 1.0287298941020802, 1.3556221178127452, 1.6783126231499863, 1.9640629741335645, 2.173865248252041, 2.3529280860192263]","[0.33426179 0.6346249  0.94777604 1.26993201 1.59910171 1.93404265
 2.27390099 2.61805177]",$\alpha$,dfa (short)
Shuffled,15.0,[ 5  9 13 17 21 25 29 33],"[0.4589240133927089, 0.6551070370184476, 0.7771981958880119, 0.8748221591852152, 0.9750030232261581, 1.0620525621837287, 1.149627668762717, 1.2455592481432134]","[0.46949484 0.63487799 0.7668003  0.88002983 0.98087399 1.07272645
 1.15766356 1.23706593]",$\alpha$,dfa (short)
Trace,16.0,[ 5  9 13 17 21 25 29 33],"[0.39965412400458844, 0.6877166223735055, 0.8924983030843073, 1.1132859740486007, 1.352593986877377, 1.5814854893660166, 1.8338127514243059, 2.113437490352236]","[0.39907265 0.66296245 0.91074404 1.14816176 1.37800276 1.60190826
 1.8209559  2.03590523]",$\alpha$,dfa (short)
Shuffled,16.0,[ 5  9 13 17 21 25 29 33],"[0.5303420676961564, 0.7783398117129446, 0.9455104713860242, 1.0832900345638443, 1.1999299995834596, 1.28840414364286, 1.3582366914172561, 1.4179066140485919]","[0.55784005 0.75643635 0.91520243 1.05167475 1.17335612 1.28428831
 1.38694658 1.48297806]",$\alpha$,dfa (short)
Trace,17.0,[ 5  9 13],"[0.4786976524612089, 0.7441757438874705, 0.9358207583732574]",[0.48219042 0.73024989 0.94675891],$\alpha$,dfa (short)
Shuffled,17.0,[ 5  9 13],"[0.4921075088053809, 0.6705751814156448, 0.7838229375782774]",[0.49498088 0.66050712 0.79115124],$\alpha$,dfa (short)
Trace,18.0,[ 5  9 13],"[0.3130168355148678, 0.7342374579020674, 1.0976081610492179]",[0.31945714 0.69639168 1.13392776],$\alpha$,dfa (short)
Shuffled,18.0,[ 5  9 13],"[0.5001407996147302, 0.7092315093513377, 0.7740874899025356]",[0.510407   0.67275742 0.79964134],$\alpha$,dfa (short)
Trace,45.0,[ 5  9 13 17],"[0.39226841887346575, 0.7122560089645255, 1.1003267463854312, 1.3096390876049424]",[0.39575766 0.71706587 1.04003366 1.36413387],$\alpha$,dfa (short)
Shuffled,45.0,[ 5  9 13 17],"[0.5008816260335456, 0.6228064936558787, 0.6859536531160195, 0.7539558584841609]",[0.50441461 0.61239202 0.6914042  0.75540479],$\alpha$,dfa (short)
Trace,46.0,[ 5  9 13 17],"[0.451891827143091, 0.7965225217501807, 1.064659633581303, 1.1631478976903127]",[0.47116356 0.75219436 1.0079241  1.24781061],$\alpha$,dfa (short)
Shuffled,46.0,[ 5  9 13 17],"[0.48006975958520376, 0.6740743551523428, 0.7858934020413711, 0.8476462098654828]",[0.49167372 0.64877659 0.77166693 0.87576658],$\alpha$,dfa (short)
Trace,47.0,[ 5  9 13],"[0.42340974956069577, 0.621498325205453, 0.8454205579202094]",[0.41899425 0.63866059 0.83137208],$\alpha$,dfa (short)
Shuffled,47.0,[ 5  9 13],"[0.4502382535103984, 0.7009885279376067, 0.8669023048624382]",[0.45476679 0.68299444 0.88088162],$\alpha$,dfa (short)
Trace,48.0,[ 5  9 13],"[0.37315848190641593, 0.6520025804461873, 0.9370137808677546]",[0.37237624 0.6555675  0.93387604],$\alpha$,dfa (short)
Shuffled,48.0,[ 5  9 13],"[0.5555837527918024, 0.7122024487094296, 0.7367576728081384]",[0.56614899 0.67818018 0.75927979],$\alpha$,dfa (short)
