lineage_ID,dataset,kind,variable1,variable2,lag,r
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,24,0.49746349361244424
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,32,0.23793087256595175
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,40,-0.01734994087553084
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,48,0.06897638975381756
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,56,0.347199146354064
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,64,0.37592393625888415
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,72,0.30691607405378074
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,80,0.13344164453882515
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,88,-0.07107512355066628
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,96,0.026591508903343716
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,104,-0.25085516632407245
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,112,-0.5135520916049857
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,120,-0.42425083331665153
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,128,0.07168914441195975
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,136,0.21304569694055905
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,144,0.3529473412319332
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,152,0.12952147050253263
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,160,0.3117453384842203
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,168,0.28017820453836956
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,176,-0.2151887319404307
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,184,-0.14913417574848054
0.0,Shuffled,normalized_cumsum,length_birth,growth_rate,192,-0.1153462618900878
0.0,Trace,normalized_cumsum,length_final,fold_growth,0,0.13381826953023607
0.0,Trace,normalized_cumsum,length_final,fold_growth,8,0.24172544852939135
0.0,Trace,normalized_cumsum,length_final,fold_growth,16,0.1252217740437407
0.0,Trace,normalized_cumsum,length_final,fold_growth,24,0.1612726681306681
0.0,Trace,normalized_cumsum,length_final,fold_growth,32,0.4659558211233753
0.0,Trace,normalized_cumsum,length_final,fold_growth,40,0.49559077957971676
0.0,Trace,normalized_cumsum,length_final,fold_growth,48,0.4874758694667778
0.0,Trace,normalized_cumsum,length_final,fold_growth,56,0.4455003051671475
0.0,Trace,normalized_cumsum,length_final,fold_growth,64,0.29473421606105055
0.0,Trace,normalized_cumsum,length_final,fold_growth,72,0.12087142282773043
0.0,Trace,normalized_cumsum,length_final,fold_growth,80,-0.1873901356625757
0.0,Trace,normalized_cumsum,length_final,fold_growth,88,-0.26402346126448345
0.0,Trace,normalized_cumsum,length_final,fold_growth,96,-0.10841613003513384
0.0,Trace,normalized_cumsum,length_final,fold_growth,104,-0.2165569505578811
0.0,Trace,normalized_cumsum,length_final,fold_growth,112,-0.26307924370789376
0.0,Trace,normalized_cumsum,length_final,fold_growth,120,-0.21619944184056195
0.0,Trace,normalized_cumsum,length_final,fold_growth,128,-0.4924220138929532
0.0,Trace,normalized_cumsum,length_final,fold_growth,136,-0.6417982451826073
0.0,Trace,normalized_cumsum,length_final,fold_growth,144,-0.547548522105768
0.0,Trace,normalized_cumsum,length_final,fold_growth,152,-0.7996642179698811
0.0,Trace,normalized_cumsum,length_final,fold_growth,160,-0.36228932207353337
0.0,Trace,normalized_cumsum,length_final,fold_growth,168,-0.11172819508259967
0.0,Trace,normalized_cumsum,length_final,fold_growth,176,0.24695887452210072
0.0,Trace,normalized_cumsum,length_final,fold_growth,184,0.23996319336520266
0.0,Trace,normalized_cumsum,length_final,fold_growth,192,0.5478621374210112
0.0,Artificial,normalized_cumsum,length_final,fold_growth,0,0.31686406337110723
0.0,Artificial,normalized_cumsum,length_final,fold_growth,8,0.2104583331941296
0.0,Artificial,normalized_cumsum,length_final,fold_growth,16,0.1296627567453793
0.0,Artificial,normalized_cumsum,length_final,fold_growth,24,-0.21461230913587184
0.0,Artificial,normalized_cumsum,length_final,fold_growth,32,-0.5365967636538909
0.0,Artificial,normalized_cumsum,length_final,fold_growth,40,-0.6954726906284482
0.0,Artificial,normalized_cumsum,length_final,fold_growth,48,-0.5809527422914241
0.0,Artificial,normalized_cumsum,length_final,fold_growth,56,-0.4747242930221351
0.0,Artificial,normalized_cumsum,length_final,fold_growth,64,-0.38589683696364757
0.0,Artificial,normalized_cumsum,length_final,fold_growth,72,-0.32406009220666065
0.0,Artificial,normalized_cumsum,length_final,fold_growth,80,-0.029015232812864722
0.0,Artificial,normalized_cumsum,length_final,fold_growth,88,0.13507598273409555
0.0,Artificial,normalized_cumsum,length_final,fold_growth,96,0.25618603341409546
0.0,Artificial,normalized_cumsum,length_final,fold_growth,104,0.558475648389635
0.0,Artificial,normalized_cumsum,length_final,fold_growth,112,0.7785760998523884
0.0,Artificial,normalized_cumsum,length_final,fold_growth,120,0.8388507303504146
0.0,Artificial,normalized_cumsum,length_final,fold_growth,128,0.5308965868091045
0.0,Artificial,normalized_cumsum,length_final,fold_growth,136,0.4599001241461911
0.0,Artificial,normalized_cumsum,length_final,fold_growth,144,0.1348739171836053
0.0,Artificial,normalized_cumsum,length_final,fold_growth,152,0.005780104343836046
0.0,Artificial,normalized_cumsum,length_final,fold_growth,160,-0.05064041982594844
0.0,Artificial,normalized_cumsum,length_final,fold_growth,168,-0.5575107808086729
0.0,Artificial,normalized_cumsum,length_final,fold_growth,176,-0.7979989725218973
0.0,Artificial,normalized_cumsum,length_final,fold_growth,184,-0.694407199644513
0.0,Artificial,normalized_cumsum,length_final,fold_growth,192,-0.2541490428566963
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,0,-0.09233156598076396
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,8,-0.2212689743422614
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,16,-0.19569025870617882
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,24,-0.21793079440246077
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,32,-0.2314376884714711
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,40,0.10045040480857817
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,48,-0.1238852780255354
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,56,-0.29678215187432183
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,64,-0.12013783349943562
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,72,0.2034971980831526
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,80,0.37238457211186915
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,88,0.44277178592745986
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,96,0.1736928429104104
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,104,0.17720444637806412
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,112,0.15977228394199622
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,120,-0.19082060049806737
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,128,-0.3848616724156714
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,136,-0.36647282437671125
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,144,-0.20984059062574192
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,152,-0.409113205215407
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,160,0.15236921049988073
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,168,-0.07953114111482414
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,176,0.5210713077498318
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,184,0.45207807162159075
0.0,Shuffled,normalized_cumsum,length_final,fold_growth,192,-0.3336553954309049
0.0,Trace,normalized_cumsum,length_final,division_ratio,0,-0.22621888694168082
0.0,Trace,normalized_cumsum,length_final,division_ratio,8,-0.2860421520485636
0.0,Trace,normalized_cumsum,length_final,division_ratio,16,-0.3679624874574688
0.0,Trace,normalized_cumsum,length_final,division_ratio,24,-0.37975694460329196
0.0,Trace,normalized_cumsum,length_final,division_ratio,32,-0.5027471099620087
0.0,Trace,normalized_cumsum,length_final,division_ratio,40,-0.4266707662611707
0.0,Trace,normalized_cumsum,length_final,division_ratio,48,-0.5260991131637095
0.0,Trace,normalized_cumsum,length_final,division_ratio,56,-0.39460673791299716
0.0,Trace,normalized_cumsum,length_final,division_ratio,64,-0.269920569593617
0.0,Trace,normalized_cumsum,length_final,division_ratio,72,-0.05718658220355971
0.0,Trace,normalized_cumsum,length_final,division_ratio,80,0.28090753206864844
0.0,Trace,normalized_cumsum,length_final,division_ratio,88,0.379387666823222
0.0,Trace,normalized_cumsum,length_final,division_ratio,96,0.1898919718786953
0.0,Trace,normalized_cumsum,length_final,division_ratio,104,0.32463280799658695
0.0,Trace,normalized_cumsum,length_final,division_ratio,112,0.33751449666553734
0.0,Trace,normalized_cumsum,length_final,division_ratio,120,0.2305520651647178
0.0,Trace,normalized_cumsum,length_final,division_ratio,128,0.5068608793904859
0.0,Trace,normalized_cumsum,length_final,division_ratio,136,0.6671987819881594
0.0,Trace,normalized_cumsum,length_final,division_ratio,144,0.6266408983145073
0.0,Trace,normalized_cumsum,length_final,division_ratio,152,0.7492655898286322
0.0,Trace,normalized_cumsum,length_final,division_ratio,160,0.7182528622436407
0.0,Trace,normalized_cumsum,length_final,division_ratio,168,0.47885894729698125
0.0,Trace,normalized_cumsum,length_final,division_ratio,176,-0.31451490194120624
0.0,Trace,normalized_cumsum,length_final,division_ratio,184,-0.06588326532483313
0.0,Trace,normalized_cumsum,length_final,division_ratio,192,-0.536725508525536
0.0,Artificial,normalized_cumsum,length_final,division_ratio,0,0.28765106823739184
0.0,Artificial,normalized_cumsum,length_final,division_ratio,8,0.0377752353437461
0.0,Artificial,normalized_cumsum,length_final,division_ratio,16,-0.23117113722473806
0.0,Artificial,normalized_cumsum,length_final,division_ratio,24,-0.46648328641924053
0.0,Artificial,normalized_cumsum,length_final,division_ratio,32,-0.5043531934609814
0.0,Artificial,normalized_cumsum,length_final,division_ratio,40,-0.639306280612412
0.0,Artificial,normalized_cumsum,length_final,division_ratio,48,-0.5669801022155638
0.0,Artificial,normalized_cumsum,length_final,division_ratio,56,-0.3265968902029403
0.0,Artificial,normalized_cumsum,length_final,division_ratio,64,-0.12797450542666608
0.0,Artificial,normalized_cumsum,length_final,division_ratio,72,0.1447748442538299
0.0,Artificial,normalized_cumsum,length_final,division_ratio,80,0.4906536138384349
0.0,Artificial,normalized_cumsum,length_final,division_ratio,88,0.5266226677984612
0.0,Artificial,normalized_cumsum,length_final,division_ratio,96,0.4599212506438417
0.0,Artificial,normalized_cumsum,length_final,division_ratio,104,0.36406134981798877
0.0,Artificial,normalized_cumsum,length_final,division_ratio,112,0.20807898386497378
0.0,Artificial,normalized_cumsum,length_final,division_ratio,120,0.14329016239807318
0.0,Artificial,normalized_cumsum,length_final,division_ratio,128,0.16630424586896697
0.0,Artificial,normalized_cumsum,length_final,division_ratio,136,-0.14451807757306928
0.0,Artificial,normalized_cumsum,length_final,division_ratio,144,0.5691624921403435
0.0,Artificial,normalized_cumsum,length_final,division_ratio,152,0.02333366872829588
0.0,Artificial,normalized_cumsum,length_final,division_ratio,160,-0.29427120477915303
0.0,Artificial,normalized_cumsum,length_final,division_ratio,168,-0.022170600809001725
0.0,Artificial,normalized_cumsum,length_final,division_ratio,176,-0.4007793864393202
0.0,Artificial,normalized_cumsum,length_final,division_ratio,184,-0.533972839872637
0.0,Artificial,normalized_cumsum,length_final,division_ratio,192,-0.4739695629068247
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,0,0.551724230059498
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,8,0.424183581420877
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,16,-0.09849396021967824
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,24,-0.000397396160897812
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,32,-0.20607327840878037
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,40,-0.24485252164809795
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,48,0.007211100659098999
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,56,0.16297097565929536
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,64,-0.027591524368523027
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,72,-0.2699293113440548
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,80,-0.280116722616302
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,88,-0.3850792658022075
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,96,-0.24086477619504168
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,104,-0.20786157345100742
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,112,0.1691379434138908
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,120,0.5535191950003272
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,128,0.4641837259840063
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,136,0.3380128181911958
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,144,0.23093639009747385
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,152,0.29247001070924944
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,160,-0.25158834738341673
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,168,-0.31315157304074637
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,176,-0.5361334338834699
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,184,-0.24930390219059922
0.0,Shuffled,normalized_cumsum,length_final,division_ratio,192,0.23393478842292162
0.0,Trace,normalized_cumsum,length_final,added_length,0,0.9760551718226337
0.0,Trace,normalized_cumsum,length_final,added_length,8,0.8632973196806463
0.0,Trace,normalized_cumsum,length_final,added_length,16,0.7578630950702905
0.0,Trace,normalized_cumsum,length_final,added_length,24,0.6495355451813293
0.0,Trace,normalized_cumsum,length_final,added_length,32,0.3777905578569262
0.0,Trace,normalized_cumsum,length_final,added_length,40,0.10543496796929398
0.0,Trace,normalized_cumsum,length_final,added_length,48,-0.21597103753372157
0.0,Trace,normalized_cumsum,length_final,added_length,56,-0.4049238584897906
0.0,Trace,normalized_cumsum,length_final,added_length,64,-0.5369957850512046
0.0,Trace,normalized_cumsum,length_final,added_length,72,-0.46841243313299863
0.0,Trace,normalized_cumsum,length_final,added_length,80,-0.5087965621389472
0.0,Trace,normalized_cumsum,length_final,added_length,88,-0.5009368016449196
0.0,Trace,normalized_cumsum,length_final,added_length,96,-0.5732603377572763
0.0,Trace,normalized_cumsum,length_final,added_length,104,-0.5916177007861296
0.0,Trace,normalized_cumsum,length_final,added_length,112,-0.7702120157071115
0.0,Trace,normalized_cumsum,length_final,added_length,120,-0.8356062903939686
0.0,Trace,normalized_cumsum,length_final,added_length,128,-0.7313629400846413
0.0,Trace,normalized_cumsum,length_final,added_length,136,-0.3550484945886938
0.0,Trace,normalized_cumsum,length_final,added_length,144,-0.13597819562615718
0.0,Trace,normalized_cumsum,length_final,added_length,152,0.24160030842546262
0.0,Trace,normalized_cumsum,length_final,added_length,160,0.7210089070230299
0.0,Trace,normalized_cumsum,length_final,added_length,168,0.5395612988041774
0.0,Trace,normalized_cumsum,length_final,added_length,176,0.5085770563653695
0.0,Trace,normalized_cumsum,length_final,added_length,184,0.4860416293579265
0.0,Trace,normalized_cumsum,length_final,added_length,192,0.08056575065413077
0.0,Artificial,normalized_cumsum,length_final,added_length,0,0.7170437855377484
0.0,Artificial,normalized_cumsum,length_final,added_length,8,0.5515533077195606
0.0,Artificial,normalized_cumsum,length_final,added_length,16,0.3147827174451707
0.0,Artificial,normalized_cumsum,length_final,added_length,24,-0.08892561824120505
0.0,Artificial,normalized_cumsum,length_final,added_length,32,-0.42013381346627704
0.0,Artificial,normalized_cumsum,length_final,added_length,40,-0.6016886712475852
0.0,Artificial,normalized_cumsum,length_final,added_length,48,-0.6286016638925359
0.0,Artificial,normalized_cumsum,length_final,added_length,56,-0.5592521432959768
0.0,Artificial,normalized_cumsum,length_final,added_length,64,-0.4578312374267484
0.0,Artificial,normalized_cumsum,length_final,added_length,72,-0.3421607371285493
0.0,Artificial,normalized_cumsum,length_final,added_length,80,-0.11043056497106377
0.0,Artificial,normalized_cumsum,length_final,added_length,88,-0.021372682345298318
0.0,Artificial,normalized_cumsum,length_final,added_length,96,0.014367053154847096
0.0,Artificial,normalized_cumsum,length_final,added_length,104,0.33362207095418206
0.0,Artificial,normalized_cumsum,length_final,added_length,112,0.566737534666508
0.0,Artificial,normalized_cumsum,length_final,added_length,120,0.7355593429271278
0.0,Artificial,normalized_cumsum,length_final,added_length,128,0.5432183071920896
0.0,Artificial,normalized_cumsum,length_final,added_length,136,0.7516452472472661
0.0,Artificial,normalized_cumsum,length_final,added_length,144,0.7290041226264944
0.0,Artificial,normalized_cumsum,length_final,added_length,152,0.4215585247824502
0.0,Artificial,normalized_cumsum,length_final,added_length,160,0.157026079093776
0.0,Artificial,normalized_cumsum,length_final,added_length,168,-0.2793954084490148
0.0,Artificial,normalized_cumsum,length_final,added_length,176,-0.8125016226276963
0.0,Artificial,normalized_cumsum,length_final,added_length,184,-0.8893794734739321
0.0,Artificial,normalized_cumsum,length_final,added_length,192,-0.6289569175302224
0.0,Shuffled,normalized_cumsum,length_final,added_length,0,0.36013610803132723
0.0,Shuffled,normalized_cumsum,length_final,added_length,8,-0.005022190069854167
0.0,Shuffled,normalized_cumsum,length_final,added_length,16,-0.23569452169652078
0.0,Shuffled,normalized_cumsum,length_final,added_length,24,-0.20902745142301066
0.0,Shuffled,normalized_cumsum,length_final,added_length,32,-0.3736172484122814
0.0,Shuffled,normalized_cumsum,length_final,added_length,40,-0.03987129976443199
0.0,Shuffled,normalized_cumsum,length_final,added_length,48,-0.25067288611394944
0.0,Shuffled,normalized_cumsum,length_final,added_length,56,-0.3344955503245463
0.0,Shuffled,normalized_cumsum,length_final,added_length,64,-0.21439229637472382
0.0,Shuffled,normalized_cumsum,length_final,added_length,72,0.013312873517422143
0.0,Shuffled,normalized_cumsum,length_final,added_length,80,0.13563655286455334
0.0,Shuffled,normalized_cumsum,length_final,added_length,88,0.19199718822057954
0.0,Shuffled,normalized_cumsum,length_final,added_length,96,0.06420351409186792
0.0,Shuffled,normalized_cumsum,length_final,added_length,104,0.1186923699279517
0.0,Shuffled,normalized_cumsum,length_final,added_length,112,0.3071937051848579
0.0,Shuffled,normalized_cumsum,length_final,added_length,120,0.23220522209931835
0.0,Shuffled,normalized_cumsum,length_final,added_length,128,-0.038201753542468846
0.0,Shuffled,normalized_cumsum,length_final,added_length,136,-0.21754768023362236
0.0,Shuffled,normalized_cumsum,length_final,added_length,144,-0.14286799687899163
0.0,Shuffled,normalized_cumsum,length_final,added_length,152,-0.2501880427881528
0.0,Shuffled,normalized_cumsum,length_final,added_length,160,-0.09019485003110844
0.0,Shuffled,normalized_cumsum,length_final,added_length,168,-0.3883867943967268
0.0,Shuffled,normalized_cumsum,length_final,added_length,176,0.05776807532114801
0.0,Shuffled,normalized_cumsum,length_final,added_length,184,0.27279517243880314
0.0,Shuffled,normalized_cumsum,length_final,added_length,192,-0.18906337631848913
0.0,Trace,normalized_cumsum,length_final,generationtime,0,-0.22277859854285242
0.0,Trace,normalized_cumsum,length_final,generationtime,8,-0.32420374364459176
0.0,Trace,normalized_cumsum,length_final,generationtime,16,-0.44703044688488397
0.0,Trace,normalized_cumsum,length_final,generationtime,24,-0.5401516813924692
0.0,Trace,normalized_cumsum,length_final,generationtime,32,-0.4120877947871721
0.0,Trace,normalized_cumsum,length_final,generationtime,40,-0.08119610428869194
0.0,Trace,normalized_cumsum,length_final,generationtime,48,0.18044905331818278
0.0,Trace,normalized_cumsum,length_final,generationtime,56,0.4452688685033467
0.0,Trace,normalized_cumsum,length_final,generationtime,64,0.45728788203402265
0.0,Trace,normalized_cumsum,length_final,generationtime,72,0.37971212246066505
0.0,Trace,normalized_cumsum,length_final,generationtime,80,0.13187323918006744
0.0,Trace,normalized_cumsum,length_final,generationtime,88,-0.03886424401419181
0.0,Trace,normalized_cumsum,length_final,generationtime,96,0.10524042811852066
0.0,Trace,normalized_cumsum,length_final,generationtime,104,-0.050101941969001355
0.0,Trace,normalized_cumsum,length_final,generationtime,112,-0.21883953665910927
0.0,Trace,normalized_cumsum,length_final,generationtime,120,-0.2695355213254928
0.0,Trace,normalized_cumsum,length_final,generationtime,128,-0.4101243030641849
0.0,Trace,normalized_cumsum,length_final,generationtime,136,-0.5032806679543622
0.0,Trace,normalized_cumsum,length_final,generationtime,144,-0.5239675538941232
0.0,Trace,normalized_cumsum,length_final,generationtime,152,-0.6610150641435748
0.0,Trace,normalized_cumsum,length_final,generationtime,160,-0.13708748499687
0.0,Trace,normalized_cumsum,length_final,generationtime,168,0.27284012080042663
0.0,Trace,normalized_cumsum,length_final,generationtime,176,0.22107150199490813
0.0,Trace,normalized_cumsum,length_final,generationtime,184,0.18326477770068691
0.0,Trace,normalized_cumsum,length_final,generationtime,192,0.2776941305674328
0.0,Artificial,normalized_cumsum,length_final,generationtime,0,0.1524012816287157
0.0,Artificial,normalized_cumsum,length_final,generationtime,8,-0.07171672458922404
0.0,Artificial,normalized_cumsum,length_final,generationtime,16,-0.010420060161165026
0.0,Artificial,normalized_cumsum,length_final,generationtime,24,-0.19770874306216588
0.0,Artificial,normalized_cumsum,length_final,generationtime,32,-0.4602610902776213
0.0,Artificial,normalized_cumsum,length_final,generationtime,40,-0.6607653238456461
0.0,Artificial,normalized_cumsum,length_final,generationtime,48,-0.6223093968756497
0.0,Artificial,normalized_cumsum,length_final,generationtime,56,-0.5281253484666466
0.0,Artificial,normalized_cumsum,length_final,generationtime,64,-0.2905333407573559
0.0,Artificial,normalized_cumsum,length_final,generationtime,72,-0.13772575654761718
0.0,Artificial,normalized_cumsum,length_final,generationtime,80,0.11138507653583525
0.0,Artificial,normalized_cumsum,length_final,generationtime,88,0.3345454984922888
0.0,Artificial,normalized_cumsum,length_final,generationtime,96,0.4730560211294979
0.0,Artificial,normalized_cumsum,length_final,generationtime,104,0.5889222815773154
0.0,Artificial,normalized_cumsum,length_final,generationtime,112,0.49990966029991296
0.0,Artificial,normalized_cumsum,length_final,generationtime,120,0.3219604116341558
0.0,Artificial,normalized_cumsum,length_final,generationtime,128,-0.37428055542900573
0.0,Artificial,normalized_cumsum,length_final,generationtime,136,-0.35441759071457785
0.0,Artificial,normalized_cumsum,length_final,generationtime,144,-0.5501981428810312
0.0,Artificial,normalized_cumsum,length_final,generationtime,152,-0.30570090376736325
0.0,Artificial,normalized_cumsum,length_final,generationtime,160,0.40474337777123465
0.0,Artificial,normalized_cumsum,length_final,generationtime,168,-0.16624293349541477
0.0,Artificial,normalized_cumsum,length_final,generationtime,176,-0.23797835483659313
0.0,Artificial,normalized_cumsum,length_final,generationtime,184,-0.21150319266119252
0.0,Artificial,normalized_cumsum,length_final,generationtime,192,0.24820710161655368
0.0,Shuffled,normalized_cumsum,length_final,generationtime,0,-0.20426895831959863
0.0,Shuffled,normalized_cumsum,length_final,generationtime,8,-0.2881569355656214
0.0,Shuffled,normalized_cumsum,length_final,generationtime,16,-0.3203258664688992
0.0,Shuffled,normalized_cumsum,length_final,generationtime,24,-0.3156874387759977
0.0,Shuffled,normalized_cumsum,length_final,generationtime,32,-0.3066610360586044
0.0,Shuffled,normalized_cumsum,length_final,generationtime,40,-0.00810930108918324
0.0,Shuffled,normalized_cumsum,length_final,generationtime,48,-0.20933851446725157
0.0,Shuffled,normalized_cumsum,length_final,generationtime,56,-0.37651798251663354
0.0,Shuffled,normalized_cumsum,length_final,generationtime,64,-0.17811322547657996
0.0,Shuffled,normalized_cumsum,length_final,generationtime,72,0.05883304150840825
0.0,Shuffled,normalized_cumsum,length_final,generationtime,80,0.24631167305642393
0.0,Shuffled,normalized_cumsum,length_final,generationtime,88,0.3739272268754895
0.0,Shuffled,normalized_cumsum,length_final,generationtime,96,0.31875714316750603
0.0,Shuffled,normalized_cumsum,length_final,generationtime,104,0.38600985081123756
0.0,Shuffled,normalized_cumsum,length_final,generationtime,112,0.30458741984605137
0.0,Shuffled,normalized_cumsum,length_final,generationtime,120,-0.25922903131294595
0.0,Shuffled,normalized_cumsum,length_final,generationtime,128,-0.3718684929207046
0.0,Shuffled,normalized_cumsum,length_final,generationtime,136,-0.381315408239568
0.0,Shuffled,normalized_cumsum,length_final,generationtime,144,-0.22125822870042217
0.0,Shuffled,normalized_cumsum,length_final,generationtime,152,-0.39650776426136575
0.0,Shuffled,normalized_cumsum,length_final,generationtime,160,-0.0016108351873596275
0.0,Shuffled,normalized_cumsum,length_final,generationtime,168,-0.19535566851585537
0.0,Shuffled,normalized_cumsum,length_final,generationtime,176,0.5628171514224586
0.0,Shuffled,normalized_cumsum,length_final,generationtime,184,0.5269506016063461
0.0,Shuffled,normalized_cumsum,length_final,generationtime,192,-0.28693838583364145
0.0,Trace,normalized_cumsum,length_final,length_birth,0,0.9738344145363101
0.0,Trace,normalized_cumsum,length_final,length_birth,8,0.8220666966369411
0.0,Trace,normalized_cumsum,length_final,length_birth,16,0.700160142481003
0.0,Trace,normalized_cumsum,length_final,length_birth,24,0.5904727157192018
0.0,Trace,normalized_cumsum,length_final,length_birth,32,0.22320283075326988
0.0,Trace,normalized_cumsum,length_final,length_birth,40,-0.07730154398640439
0.0,Trace,normalized_cumsum,length_final,length_birth,48,-0.39504435343187144
0.0,Trace,normalized_cumsum,length_final,length_birth,56,-0.6065702794291281
0.0,Trace,normalized_cumsum,length_final,length_birth,64,-0.6622726785918498
0.0,Trace,normalized_cumsum,length_final,length_birth,72,-0.5149027747380855
0.0,Trace,normalized_cumsum,length_final,length_birth,80,-0.4154387255647931
0.0,Trace,normalized_cumsum,length_final,length_birth,88,-0.3869831962798305
0.0,Trace,normalized_cumsum,length_final,length_birth,96,-0.5624475213689383
0.0,Trace,normalized_cumsum,length_final,length_birth,104,-0.5223996044611662
0.0,Trace,normalized_cumsum,length_final,length_birth,112,-0.6703624551094832
0.0,Trace,normalized_cumsum,length_final,length_birth,120,-0.7449440602053228
0.0,Trace,normalized_cumsum,length_final,length_birth,128,-0.5142980072818755
0.0,Trace,normalized_cumsum,length_final,length_birth,136,-0.09935995701872494
0.0,Trace,normalized_cumsum,length_final,length_birth,144,0.08551886474977075
0.0,Trace,normalized_cumsum,length_final,length_birth,152,0.5940102738005317
0.0,Trace,normalized_cumsum,length_final,length_birth,160,0.8635083082087471
0.0,Trace,normalized_cumsum,length_final,length_birth,168,0.5784328795209112
0.0,Trace,normalized_cumsum,length_final,length_birth,176,0.32004312888953
0.0,Trace,normalized_cumsum,length_final,length_birth,184,0.3115144065202779
0.0,Trace,normalized_cumsum,length_final,length_birth,192,-0.20432345393137125
0.0,Artificial,normalized_cumsum,length_final,length_birth,0,0.4285801196090038
0.0,Artificial,normalized_cumsum,length_final,length_birth,8,0.29220725227462474
0.0,Artificial,normalized_cumsum,length_final,length_birth,16,0.15029109808994803
0.0,Artificial,normalized_cumsum,length_final,length_birth,24,0.24017045468396397
0.0,Artificial,normalized_cumsum,length_final,length_birth,32,0.424601998367326
0.0,Artificial,normalized_cumsum,length_final,length_birth,40,0.49801509773164443
0.0,Artificial,normalized_cumsum,length_final,length_birth,48,0.097549470357225
0.0,Artificial,normalized_cumsum,length_final,length_birth,56,-0.1172033287159793
0.0,Artificial,normalized_cumsum,length_final,length_birth,64,-0.16165367163934707
0.0,Artificial,normalized_cumsum,length_final,length_birth,72,-0.24050163188966944
0.0,Artificial,normalized_cumsum,length_final,length_birth,80,-0.4026455980306427
0.0,Artificial,normalized_cumsum,length_final,length_birth,88,-0.4749509577447862
0.0,Artificial,normalized_cumsum,length_final,length_birth,96,-0.5415264838486857
